"Name","SRX697827_SRR1571697_TPM","SRX697828_SRR1571698_TPM","SRX697829_SRR1571699_TPM","SRX697830_SRR1571700_TPM","SRX697831_SRR1571701_TPM","SRX697832_SRR1571702_TPM","SRX697833_SRR1571703_TPM","pir","subfam"
"NODE_1127_length_6142_cov_63.6157",10.380875,12.809361,12.895974,8.72743,5.909027,2.933726,2.453355,FALSE,"noCluster"
"NODE_1128_length_6141_cov_46.3275",12.982304,11.356827,8.7093,3.788065,1.935138,1.803586,2.464276,FALSE,"noCluster"
"NODE_1129_length_6134_cov_34.0122",2.554241,2.19019,4.362006,2.44339,4.660244,7.155477,6.358106,FALSE,"noCluster"
"NODE_1130_length_6128_cov_27.0326",3.899945,6.126133,5.2926,2.926012,2.109701,1.591705,1.784235,FALSE,"noCluster"
"NODE_1131_length_6125_cov_79.1677",9.471452,19.029323,21.710074,13.316292,5.886536,2.024371,1.132035,FALSE,"noCluster"
"NODE_1132_length_6123_cov_78.9326",16.585177,12.134965,10.891954,9.446173,9.481944,6.129151,4.333665,FALSE,"noCluster"
"NODE_1133_length_6121_cov_76.7563",11.664974,14.318263,13.379958,11.071833,11.064111,6.212236,3.486052,FALSE,"noCluster"
"NODE_1134_length_6117_cov_54.774",3.728814,6.443719,9.318929,8.34325,4.844206,5.405571,6.061229,FALSE,"noCluster"
"NODE_1135_length_6117_cov_39.2794",3.777451,6.249558,7.510093,6.471392,4.095914,3.081176,2.637737,FALSE,"noCluster"
"NODE_1136_length_6105_cov_43.183",3.492669,8.873521,9.8397,4.59428,2.630886,3.304054,4.589081,FALSE,"noCluster"
"NODE_1137_length_6097_cov_32.1476",0.963153,2.602698,5.750259,6.857078,6.543371,2.993667,3.204729,FALSE,"noCluster"
"NODE_1138_length_6089_cov_146.414",2.687656,0.8047,1.678142,10.805719,72.245604,27.355555,15.572342,FALSE,"noCluster"
"NODE_1139_length_6088_cov_118.947",53.924448,14.341227,7.688996,2.628512,1.234822,9.067525,24.341752,FALSE,"noCluster"
"NODE_1140_length_6088_cov_72.3957",5.734656,17.742973,12.362226,4.154258,2.941857,2.7975,4.854417,FALSE,"noCluster"
"NODE_1141_length_6085_cov_16.6615",0.260797,0.976053,2.692172,5.34087,2.349392,1.766298,1.556097,FALSE,"noCluster"
"NODE_1142_length_6074_cov_13.1421",1.926958,0.476712,0.467334,0.469406,2.234751,2.695212,3.470615,FALSE,"noCluster"
"NODE_1143_length_6072_cov_55.7564",8.902946,12.207087,11.647222,7.906836,4.15366,2.587235,2.822509,FALSE,"noCluster"
"NODE_1144_length_6070_cov_322.849",47.57843,21.305777,14.768162,10.743039,19.190449,47.688497,113.003598,FALSE,"noCluster"
"NODE_1145_length_6068_cov_170.287",41.849746,32.522768,24.820579,22.079747,12.540183,5.886434,5.31914,FALSE,"noCluster"
"NODE_1146_length_6064_cov_176.325",33.12115,24.022923,20.517285,23.510049,22.676718,13.785223,12.899956,FALSE,"noCluster"
"NODE_1147_length_6056_cov_14.6227",1.740926,1.473919,2.666983,1.291009,1.28659,2.184598,2.356717,FALSE,"noCluster"
"NODE_1148_length_6054_cov_50.8085",2.195669,5.016341,10.024689,9.161681,7.22348,5.955048,4.891165,FALSE,"noCluster"
"NODE_1149_length_6051_cov_20.2003",2.00006,4.399128,4.839043,2.705821,1.062,1.366532,1.355665,FALSE,"noCluster"
"NODE_1150_length_6045_cov_97.4524",16.246536,23.217855,16.925165,8.465298,4.956624,6.161349,6.140537,FALSE,"noCluster"
"NODE_1151_length_6044_cov_75.6761",10.301086,8.64515,7.776891,9.139654,16.749226,9.107785,4.49157,FALSE,"noCluster"
"NODE_1152_length_6043_cov_66.8904",7.502219,8.132023,9.476489,9.513683,11.736505,8.360866,6.379187,FALSE,"noCluster"
"NODE_1153_length_6041_cov_66.2178",15.635757,11.79342,5.646353,0.852716,1.32979,9.535985,12.537176,FALSE,"noCluster"
"NODE_1154_length_6037_cov_136.299",21.060538,16.187268,13.840684,9.519221,7.420702,27.957265,25.869407,FALSE,"noCluster"
"NODE_1155_length_6035_cov_444.947",30.212523,53.236595,71.784698,63.461876,48.853938,42.028011,47.151991,FALSE,"noCluster"
"NODE_1156_length_6035_cov_14.5391",1.64386,5.131016,4.010523,1.087563,0.386023,0.260348,0.232085,FALSE,"noCluster"
"NODE_1157_length_6012_cov_28.8158",0.714033,2.635061,6.150615,7.051904,4.625487,2.505317,2.735152,FALSE,"noCluster"
"NODE_1158_length_6000_cov_25.6412",4.134288,3.34217,3.745506,4.857302,3.639824,2.288252,1.689922,FALSE,"noCluster"
"NODE_1159_length_6000_cov_59.8131",11.677934,10.287066,9.592702,6.23157,4.25951,3.706981,4.0162,FALSE,"noCluster"
"NODE_1160_length_5997_cov_24.4429",3.441496,3.529661,2.67867,1.396104,1.312985,5.406361,4.594255,FALSE,"noCluster"
"NODE_1161_length_5988_cov_57.9181",5.97464,6.180875,9.190705,8.026907,4.982416,5.214849,8.097046,FALSE,"noCluster"
"NODE_1162_length_5979_cov_46.2132",8.514186,9.416732,9.306851,4.68001,2.728168,4.302497,3.548253,FALSE,"noCluster"
"NODE_1163_length_5975_cov_80.1073",11.409884,12.792189,12.765061,11.140506,5.231464,6.728142,12.494421,FALSE,"noCluster"
"NODE_1164_length_5974_cov_76.4085",3.604616,5.495745,7.184978,12.645423,21.884463,12.212431,7.532029,FALSE,"noCluster"
"NODE_1165_length_5973_cov_48.5326",3.12343,2.08924,4.323514,8.765509,9.91574,7.21516,7.740494,FALSE,"noCluster"
"NODE_1166_length_5968_cov_335.247",92.13916,57.726372,30.022265,9.183806,19.163214,39.357596,55.809248,FALSE,"noCluster"
"NODE_1167_length_5956_cov_65.6151",7.848149,7.608203,7.983897,3.229108,5.531957,8.903036,15.806446,FALSE,"noCluster"
"NODE_1168_length_5953_cov_31.8661",1.233681,0.499157,2.181033,5.098369,8.754634,5.183388,5.193112,FALSE,"noCluster"
"NODE_1169_length_5952_cov_46.1889",1.834167,4.268549,7.048681,9.84862,11.436105,4.846314,2.600728,FALSE,"noCluster"
"NODE_1170_length_5951_cov_36.166",1.651036,2.534098,2.91814,1.28348,9.299729,9.661443,5.740529,FALSE,"noCluster"
"NODE_1171_length_5951_cov_64.9803",9.718704,10.732091,12.143217,7.872167,5.914851,4.86306,5.042972,FALSE,"noCluster"
"NODE_1172_length_5951_cov_63.7162",7.604771,9.36771,9.187925,9.59002,10.980823,6.571705,4.841016,FALSE,"noCluster"
"NODE_1173_length_5950_cov_120.096",10.859488,23.734747,24.532074,23.268582,14.681633,7.653694,5.231143,FALSE,"noCluster"
"NODE_1174_length_5944_cov_37.8592",6.47856,6.961225,6.403306,4.00992,2.906922,2.988907,4.465935,FALSE,"noCluster"
"NODE_1175_length_5941_cov_17.0357",2.255308,2.60101,2.748478,1.409622,0.662852,2.200202,2.852766,FALSE,"noCluster"
"NODE_1176_length_5937_cov_159.451",11.247653,13.067168,15.660076,23.339324,29.77625,22.671647,19.230191,FALSE,"noCluster"
"NODE_1177_length_5933_cov_66.7564",4.851453,3.268295,6.149648,8.578028,12.906606,9.285712,13.025814,FALSE,"noCluster"
"NODE_1178_length_5933_cov_25.1123",10.154592,3.349719,2.845172,1.380551,1.056614,1.268961,2.777991,FALSE,"noCluster"
"NODE_1179_length_5925_cov_11.915",1.826008,4.765046,2.691786,0.5592,0.352693,0.167568,0.225251,FALSE,"noCluster"
"NODE_1180_length_5915_cov_123.915",27.270091,23.018619,18.7162,10.80119,11.299589,11.848036,10.212229,FALSE,"noCluster"
"NODE_1181_length_5911_cov_56.2292",5.121916,7.692931,8.707703,10.180822,10.2802,4.731312,3.409563,FALSE,"noCluster"
"NODE_1182_length_5910_cov_49.6719",9.036295,6.802653,5.795521,3.227268,5.018589,5.362196,8.63831,FALSE,"noCluster"
"NODE_1183_length_5906_cov_34.7062",3.781751,1.584022,1.154414,2.244191,3.320835,6.892991,11.525763,FALSE,"noCluster"
"NODE_1184_length_5905_cov_30.4675",7.831523,6.379022,6.1123,3.435199,1.609058,1.501961,1.845395,FALSE,"noCluster"
"NODE_1185_length_5894_cov_28.0276",4.623037,2.566533,3.044372,1.889688,2.550392,3.776615,5.318023,FALSE,"noCluster"
"NODE_1186_length_5893_cov_71.2079",9.11703,5.901318,6.405008,3.975374,4.36513,8.986865,18.063994,FALSE,"noCluster"
"NODE_1187_length_5889_cov_16.1832",1.706798,0.531275,1.492303,1.190856,1.929416,2.774969,4.351284,FALSE,"noCluster"
"NODE_1188_length_5887_cov_18.2809",2.960132,2.461461,2.578478,2.048361,2.498889,2.066323,1.881984,FALSE,"noCluster"
"NODE_1189_length_5885_cov_91.8652",13.206892,7.489141,6.27908,6.350571,10.723023,14.117778,23.294849,FALSE,"noCluster"
"NODE_1190_length_5883_cov_32.9931",3.712579,4.50952,5.731769,6.122617,4.843586,2.53196,2.155583,FALSE,"noCluster"
"NODE_1191_length_5878_cov_59.5923",9.723316,6.017966,5.537958,3.743099,4.56882,7.489912,14.422076,FALSE,"noCluster"
"NODE_1192_length_5877_cov_56.3172",13.978686,11.880118,9.959018,7.549893,4.979162,2.789546,2.203274,FALSE,"noCluster"
"NODE_1193_length_5842_cov_47.5386",15.701388,12.756986,8.057122,2.734679,1.559917,1.364203,2.074498,FALSE,"noCluster"
"NODE_1194_length_5840_cov_31.3692",5.321988,7.292815,8.258276,3.263493,1.473189,1.133834,1.623209,FALSE,"noCluster"
"NODE_1195_length_5838_cov_265.016",75.69746,43.29107,36.147185,29.482795,21.196068,17.566442,22.468511,FALSE,"noCluster"
"NODE_1196_length_5838_cov_45.6708",10.293572,8.133666,8.452002,4.230277,1.675997,3.240062,5.08514,FALSE,"noCluster"
"NODE_1197_length_5819_cov_43.2262",3.976443,8.814544,7.242357,2.389446,5.334214,5.320344,3.65115,FALSE,"noCluster"
"NODE_1198_length_5816_cov_37.2102",4.251225,3.990578,4.471234,4.879559,6.801457,4.886714,4.494505,FALSE,"noCluster"
"NODE_1199_length_5816_cov_66.9309",19.277545,17.427075,13.291683,5.003081,2.419644,2.476553,3.151591,FALSE,"noCluster"
"NODE_1200_length_5812_cov_49.5447",5.177489,4.364424,3.818207,4.357043,14.472792,8.66233,4.241201,FALSE,"noCluster"
"NODE_1201_length_5811_cov_5.51963",0.76907,0.31982,0.293458,0.332777,0.462959,1.096915,1.578253,FALSE,"noCluster"
"NODE_1202_length_5808_cov_9.64227",0.512986,0.486385,0.573247,1.53793,3.184608,1.667627,0.873681,FALSE,"noCluster"
"NODE_1203_length_5802_cov_19.4759",0.530649,1.114751,2.673335,5.63449,4.740409,1.854889,1.622633,FALSE,"noCluster"
"NODE_1204_length_5800_cov_27.5885",6.86664,6.56268,5.754611,2.77855,0.845811,0.756492,1.680769,FALSE,"noCluster"
"NODE_1205_length_5800_cov_55.7276",8.715769,11.087452,10.436352,6.065178,4.131996,4.06793,4.535773,FALSE,"noCluster"
"NODE_1206_length_5795_cov_157.974",12.373745,4.569669,3.812604,6.339435,34.969742,40.709266,31.901014,FALSE,"noCluster"
"NODE_1207_length_5787_cov_84.3069",9.072571,21.713816,18.836496,10.75221,6.969307,3.909691,3.793298,FALSE,"noCluster"
"NODE_1208_length_5787_cov_64.6804",3.144957,1.117725,0.813964,0.334196,1.264699,22.33071,24.041319,FALSE,"noCluster"
"NODE_1209_length_5784_cov_55.0122",2.112988,0.80983,1.221597,1.943171,12.298193,13.608627,8.123242,FALSE,"noCluster"
"NODE_1210_length_5770_cov_26.8938",2.146927,5.38651,6.812982,3.400649,2.258264,1.980267,2.580928,FALSE,"noCluster"
"NODE_1211_length_5765_cov_13.6599",2.085098,3.804879,3.522244,1.262146,0.753426,0.473965,0.532864,FALSE,"noCluster"
"NODE_1212_length_5764_cov_69.4365",10.478975,12.428441,12.457907,9.982561,5.952292,5.64842,4.615317,FALSE,"noCluster"
"NODE_1213_length_5762_cov_17.7067",1.714441,1.084004,1.494232,1.85427,2.442967,2.913195,3.400651,FALSE,"noCluster"
"NODE_1214_length_5756_cov_128.675",25.87266,11.988515,9.364851,8.538499,13.17636,15.729892,28.366341,FALSE,"noCluster"
"NODE_1215_length_5754_cov_147.011",32.160377,36.516904,32.694151,16.904373,6.556533,4.362825,5.132654,FALSE,"noCluster"
"NODE_1216_length_5753_cov_60.9191",8.500957,8.061558,7.912927,9.24103,10.965632,5.632494,4.225299,FALSE,"noCluster"
"NODE_1217_length_5747_cov_79.8326",5.354423,17.184385,17.212637,11.1715,7.264592,6.195797,7.460879,FALSE,"noCluster"
"NODE_1218_length_5743_cov_48.1048",6.848724,9.859471,10.807345,8.176968,4.824735,2.134035,1.608219,FALSE,"noCluster"
"NODE_1219_length_5736_cov_28.6988",2.700165,2.614906,3.617105,4.100474,4.366788,3.564048,4.135889,FALSE,"noCluster"
"NODE_1220_length_5724_cov_38.613",4.437232,6.48385,5.287151,2.253188,4.807309,5.223171,3.947859,FALSE,"noCluster"
"NODE_1221_length_5721_cov_36.3413",5.353834,6.739315,6.924137,3.504044,2.040073,3.398004,5.069571,FALSE,"noCluster"
"NODE_1222_length_5720_cov_24.1259",2.431838,1.755227,2.595246,2.706701,2.689276,4.546111,3.786472,FALSE,"noCluster"
"NODE_1223_length_5720_cov_22.4341",2.622911,4.775617,5.521142,2.609135,1.325508,1.291142,1.508808,FALSE,"noCluster"
"NODE_1224_length_5719_cov_42.8489",2.88088,3.745362,5.92375,6.263719,6.006945,6.212521,7.241498,FALSE,"noCluster"
"NODE_1225_length_5711_cov_35.2771",10.091149,10.038316,6.231041,1.564792,1.127045,1.290702,2.082006,FALSE,"noCluster"
"NODE_1226_length_5698_cov_34.9638",5.318986,2.323628,3.479327,3.104587,5.747299,4.973191,6.188877,FALSE,"noCluster"
"NODE_1227_length_5691_cov_37.9157",6.369261,6.553208,5.211323,4.035177,6.390828,4.23542,2.665514,FALSE,"noCluster"
"NODE_1228_length_5689_cov_42.9542",6.585322,9.767294,10.395093,6.462217,3.366299,1.499677,1.397441,FALSE,"noCluster"
"NODE_1229_length_5688_cov_11.5915",1.801284,1.909348,1.857096,1.717092,1.343934,1.033945,1.057079,FALSE,"noCluster"
"NODE_1230_length_5673_cov_13.2136",1.559139,2.150589,2.578364,1.056203,0.865405,1.241189,1.779558,FALSE,"noCluster"
"NODE_1231_length_5660_cov_68.9779",7.394321,3.448717,3.362177,3.239997,6.042942,13.304692,22.206248,FALSE,"noCluster"
"NODE_1232_length_5659_cov_97.1049",15.805835,7.007225,4.897011,3.518924,5.134208,12.29715,33.048606,FALSE,"noCluster"
"NODE_1233_length_5652_cov_60.1531",11.711892,10.569754,9.831253,9.261294,6.735235,3.855069,3.84663,FALSE,"noCluster"
"NODE_1234_length_5652_cov_118.87",26.64861,25.632937,21.243687,15.654815,8.842666,4.941751,4.64729,FALSE,"noCluster"
"NODE_1235_length_5648_cov_86.2058",9.908093,7.192534,7.187745,5.959483,8.350369,11.921537,22.77988,FALSE,"noCluster"
"NODE_1236_length_5640_cov_21.8172",0.969317,0.897083,2.406564,2.859637,6.036454,3.540327,2.903917,FALSE,"noCluster"
