Gene	X11941_counts	X11942_counts	X11943_counts	X11944_counts
PVX_122595	3388.078925	4585.084492	2835.4775	2066.447258
PVX_122600	30294.54629	31274.58521	14563.38884	8430.580217
PVX_122605	2162.267761	1958.910414	2883.487617	3928.188509
PVX_122610	918.919957	749.8872219	1792.697762	3919.065122
PVX_122615	4889.215344	3549.675357	3979.078483	5395.913466
PVX_122620	4154.430111	4877.92748	5987.821771	6944.038274
PVX_096410	754.0755372	1628.416185	217.0057281	129.4380595
PVX_122625	6907.682654	4808.900204	4901.832928	3602.027408
PVX_122630	1671.24183	2958.760043	1057.182773	1146.125549
PVX_122635	3151.33428	4862.239462	2547.416799	3540.444543
PVX_122640	11532.09473	10124.00043	4972.887901	4410.017409
PVX_122645	678.6679835	988.3450832	1489.273824	1762.524413
PVX_122650	3872.0902	4910.349382	5885.080121	7265.637681
PVX_122655	18103.07388	13515.74975	22288.21664	10134.94303
PVX_122660	4673.514667	3066.484428	2823.955072	4392.911058
PVX_122665	1841.347242	3275.65799	1467.18917	1526.456763
PVX_122670	6618.328087	5038.991123	5099.634609	3388.198015
PVX_096405	6730.562586	3793.362558	3638.206653	2048.770695
PVX_122675	6898.914333	9066.62807	6966.267952	10998.24357
PVX_122680	1241.59414	2233.973648	1436.462695	1509.920623
PVX_122685	1862.39121	2197.368275	2046.191179	1509.920623
PVX_122690	747.060881	1209.023192	1449.905528	2431.382756
PVX_122695	4929.549616	3162.704266	1935.76791	2147.987533
PVX_122700	913.6589648	1421.334358	347.5932458	575.3436211
PVX_122705	871.5710279	1101.298807	550.1959388	443.0545031
PVX_122710	11805.66632	8101.292079	17637.95672	17634.36752
PVX_122715	1630.907557	1772.745943	1660.18984	3200.59836
PVX_122720	3375.803277	1414.013283	1830.145653	2603.016482
PVX_087878	22.79763252	23.00909188	37.44789113	47.3275724
PVX_096400	2270.994932	2732.852595	2933.418138	2945.713723
PVX_122725	3880.858521	2534.137711	2547.416799	2433.663603
PVX_122730	1616.878245	1257.133111	1218.496765	2124.608853
PVX_122735	2195.587378	3674.133627	2775.944955	3224.547252
PVX_122740	3244.278474	4767.065491	2126.848175	2474.718846
PVX_122745	1858.883882	1803.07611	2267.997919	2210.710822
PVX_122750	8647.317381	10792.30996	21098.52594	14048.30604
PVX_122755	3451.210831	3590.464202	3794.719634	3958.40973
PVX_122760	3598.51861	2375.165803	2526.292347	1663.307575
PVX_122765	1434.497185	977.8864051	1412.457637	1005.283255
PVX_122770	1338.045663	2080.23108	1408.616828	1784.76267
PVX_096395	980.2981984	969.5194626	763.3608576	796.5857668
PVX_122775	1325.770014	1819.809995	1559.368595	1696.950066
PVX_122780	5182.077238	7015.681289	3883.058249	3314.640703
PVX_122785	1115.330329	1763.333133	1368.28833	2305.365967
PVX_122790	2072.830895	1595.994283	1129.197948	727.0199375
PVX_122795	3468.747471	6273.115142	4289.223837	2999.313625
PVX_122800	2141.223793	2777.824911	2313.127429	2738.156659
PVX_122805	406.8500573	647.3921762	424.4094328	333.003642
PVX_122810	4103.573854	4960.551037	4687.707807	5683.870382
PVX_122815	3970.295387	3278.795594	2190.22153	2040.217519
PVX_122820	5106.669684	3879.123718	3211.876816	2795.748042
PVX_096390	219.208005	201.8524879	367.7574949	560.5181165
PVX_122825	650.6093588	480.0533261	502.185822	790.8836497
PVX_122830	1167.940251	1417.150887	815.2117837	1378.771929
PVX_122835	2114.918832	1726.727759	1889.678198	1680.984138
PVX_122840	9820.518624	7884.797442	13205.66273	10356.18518
PVX_122845	743.553553	1253.995508	477.2205613	869.5728664
PVX_122850	8031.781303	6923.644922	11131.62569	8071.346836
PVX_122855	1374.872607	1108.619882	1118.635722	814.8325417
PVX_122860	26350.55587	21719.53687	43761.22149	23910.11766
PVX_122865	1937.798764	4871.652273	3778.396194	5119.360784
PVX_122870	20333.73454	17180.47056	8396.969433	4895.837791
PVX_096385	6113.272843	3517.253455	2622.312581	1715.767053
PVX_122875	2449.868664	4671.89152	2897.890652	2736.446024
PVX_122880	1488.86077	2158.671166	1001.491037	1071.427814
PVX_122885	2393.751415	4214.847286	2389.943616	6380.098887
PVX_122890	1122.344986	1251.903772	98.90084066	133.9997532
PVX_122895	10485.1573	12161.35093	6055.996137	5231.692492
PVX_122900	317.4131912	389.0628264	441.6930748	288.5271281
PVX_122905	941.7175895	1111.757485	1773.493716	1874.856121
PVX_122910	4885.708015	4903.028307	3457.688614	2232.949079
PVX_122915	401.5890652	589.8694465	404.2451837	494.9437692
PVX_122920	3493.298768	4108.168769	4133.671059	3759.405842
PVX_096370	6735.823578	3714.922472	4911.434951	4696.26369
PVX_122925	87.683202	127.5958732	794.0873323	601.0031483
PVX_122930	11326.91603	15597.02669	13463.95716	18933.30981
PVX_122935	394.574409	870.1620204	252.5332145	156.2380101
PVX_122940	1204.767195	1875.240989	1661.150042	2176.498119
PVX_122945	424.3866977	572.0896937	737.4353945	683.6838471
PVX_122950	1452.033825	2360.523654	1983.778027	2749.560893
PVX_122952	61.3782414	140.1462869	95.06003132	95.79556824
PVX_122955	3075.926726	2856.264997	2968.945625	2719.339672
PVX_122957	0	6.275206878	1.920404673	0
PVX_122958	8.7683202	48.1099194	13.44283271	7.412752304
PVX_096365	15032.40815	10198.25704	9514.644953	8919.251657
PVX_122960	1213.535516	1958.910414	3023.677158	4076.443556
PVX_122965	6122.041164	7850.283804	16339.76316	11554.77021
PVX_122970	7433.781866	6843.1131	2939.179352	2354.974386
PVX_122975	34114.02657	21005.20916	18605.84068	10978.28616
PVX_122980	1836.08625	1320.931048	1041.819535	913.4791685
PVX_122985	1573.036644	1528.012875	1748.528455	1813.273256
PVX_122990	701.465616	746.7496184	690.38548	568.5010806
PVX_122995	21705.09982	20235.45044	13528.29072	12170.02865
PVX_123000	5655.566529	4620.643998	5143.803917	5409.028335
PVX_123005	3807.204631	2732.852595	4281.542219	4067.320168
PVX_096360	2921.604291	2262.212079	3691.977984	2914.352079
PVX_123010	5089.133044	4862.239462	3956.993829	3070.590089
PVX_123015	213.9470129	294.9347232	462.8175262	549.6840939
PVX_123020	2004.437998	1872.103385	1039.89913	795.4453434
PVX_123025	680.4216475	435.0810102	945.7993015	1117.614963
PVX_123030	15505.89744	14293.8754	9168.011909	7378.539601
PVX_123035	17782.15337	13324.35594	10111.89081	7988.666137
PVX_123040	52902.78309	42059.5741	32966.62682	18228.52813
PVX_123045	589.2311174	1031.225664	2720.253219	778.3389919
PVX_123050	1986.901357	3191.988565	2628.073795	2053.9026
PVX_123055	561.1724928	873.2996238	947.7197062	1594.311957
PVX_096355	4115.849502	2256.98274	3345.344941	2568.233568
PVX_123060	25549.1314	35129.65397	25826.56225	19586.20222
PVX_123065	12722.83261	9098.004105	5876.4383	3393.900132
PVX_123070	7400.462249	7116.084599	12279.06748	14307.18216
PVX_123075	10155.46846	11165.68477	12299.23173	11743.51028
PVX_123080	3514.342736	2154.487695	1271.307894	2268.872417
PVX_123085	957.5005658	1209.023192	726.8731688	880.9771008
PVX_123090	7605.640941	8198.557786	7460.772155	8382.682432
PVX_123095	406.8500573	502.0165502	571.3203902	389.4546018
PVX_123100	2235.921651	2919.017066	3091.851524	2004.864392
PVX_123105	3938.729434	6727.021773	5717.044712	6230.133206
PVX_096350	1900.971819	876.4372272	2062.514619	4140.877479
PVX_123110	8401.804416	9212.003696	12503.75483	5577.811003
PVX_123115	5066.335412	5376.806426	3223.399244	4090.128637
PVX_123120	901.3833166	1578.21453	2066.355428	1266.440221
PVX_123125	2299.053556	1975.644299	2258.395896	1489.393001
PVX_123130	6728.808921	4550.570854	3395.275462	2334.446764
PVX_123135	1779.969001	1847.002558	2177.738899	3121.909143
PVX_123140	1104.808345	969.5194626	989.968609	1304.644406
PVX_123145	519.0845558	998.8037614	1630.423567	1765.945684
PVX_123150	3205.697865	3394.886921	4632.016072	7692.726256
PVX_123155	2776.050175	3432.538162	1116.715317	603.2839952
PVX_096345	46528.21431	51073.90878	27432.02055	24134.21087
PVX_123160	5410.053563	5591.209328	3440.404972	3745.150549
PVX_123165	3489.79144	5071.413025	5296.476088	10543.21462
PVX_123170	1173.201243	1095.0236	691.3456823	589.0287023
PVX_123175	1650.197862	1900.341816	1482.552408	2235.229926
PVX_123180	569.940813	694.4562278	449.3746935	421.9566696
PVX_123185	3524.86472	5327.650639	5479.874735	4944.305787
PVX_123190	4477.104294	6808.599462	8961.568407	13254.57133
PVX_123195	913.6589648	1041.684342	661.5794099	208.1272762
PVX_123200	7151.441955	6309.720515	7689.300311	8056.521331
PVX_123205	452.4453223	1084.564922	854.5800795	1094.236282
PVX_087880	373.5304405	421.4847286	692.3058847	1814.413679
PVX_096340	16668.5767	12842.21088	26750.27689	26927.10785
PVX_123210	980.2981984	1304.197163	1694.757124	2934.309489
PVX_123215	3263.568778	3064.392692	2584.86469	4032.537253
PVX_123220	4543.743528	5948.89612	4089.501751	6218.728971
PVX_123225	994.3275107	2039.442235	983.2471926	1230.516882
PVX_123230	3040.853445	1887.791402	3817.76449	2598.454788
PVX_123235	750.5682091	321.0814186	556.9173552	468.1438186
PVX_123240	6118.533836	7448.670564	9359.092174	6662.923898
PVX_123245	897.8759885	1166.142611	634.6937445	563.9393868
PVX_123250	19342.91436	17350.94702	7288.895937	7294.148267
PVX_123260	3638.852883	5035.853519	2851.80094	3213.143018
PVX_096335	4584.077801	3756.757184	7165.990038	7938.487506
PVX_123265	3137.304968	2896.007974	3061.125049	2753.552375
PVX_123270	2663.815677	2240.248855	1783.095739	2750.131105
PVX_123275	18939.57163	15939.02547	34217.77047	16785.89249
PVX_123283	505.0552435	1220.527738	858.4208889	624.3818287
PVX_123290	1466.063137	2051.992649	1050.461356	1158.670206
PVX_123295	936.4565974	979.9781407	689.4252776	453.318314
PVX_123300	513.8235637	1342.894272	728.7935734	1435.222888
PVX_123305	29663.22724	19819.19506	14928.26573	11574.15741
PVX_123310	1131.113306	2125.203396	1423.019863	2219.263997
PVX_123315	5399.531579	5850.584546	3899.381689	2596.173942
PVX_096330	3509.081744	3290.30014	2204.624565	4074.162709
PVX_123320	825.9757628	1450.618657	759.5200482	594.7308195
PVX_123325	1052.198424	1203.793853	1560.328797	1007.564102
PVX_123330	4115.849502	4973.101451	3154.264676	5281.871123
PVX_123335	1050.44476	1289.555013	857.4606865	744.6965007
PVX_123340	3137.304968	3398.024524	9057.588641	7236.556884
PVX_123345	2867.240705	2608.394325	1984.73823	2011.706933
PVX_123350	1083.764377	1876.286856	2424.5109	1770.507377
PVX_123355	1951.828077	1837.589747	1330.840438	675.7008831
PVX_123360	7623.177582	6832.654422	3384.713236	2230.09802
PVX_123365	4154.430111	3026.741451	1679.393887	1413.554843
PVX_096325	2071.077231	2047.809178	2196.942946	4920.927106
PVX_123370	668.1459992	658.8967222	902.5901964	679.1221534
PVX_123375	643.5947027	420.4388608	1034.137916	879.8366773
PVX_123380	10362.40081	8948.445008	9888.163662	8379.261162
PVX_123385	455.9526504	836.6942504	600.1264603	1097.657553
PVX_123390	8836.713098	5229.339065	5931.169833	5506.534538
PVX_123395	3573.967314	4642.607222	2515.730122	3960.120366
PVX_123400	292.8618947	510.3834927	399.444172	517.7522379
PVX_123405	8305.352893	12378.89143	8244.297262	8431.72064
PVX_123410	98512.07745	80871.72864	67210.32275	36039.09107
PVX_123415	1243.347804	1283.279806	911.2320174	835.3601635
PVX_096320	6100.997195	3620.794368	5654.63156	5058.34813
PVX_123420	5531.056382	4307.929522	2842.198916	2166.80452
PVX_123425	121772.6773	64261.25603	41273.33723	16785.32227
PVX_123430	9040.138126	3919.912563	5872.59749	7276.471704
PVX_123435	5239.948152	3330.043116	6603.311468	3921.916181
PVX_123440	417.3720415	546.9888662	582.8428183	343.8376646
PVX_123445	501.5479154	385.925223	359.1156739	191.0209248
PVX_123450	15588.31965	7854.467275	4953.683854	3312.930068
PVX_123455	966.268886	1656.654616	1402.855614	2202.157646
PVX_123460	236.7446454	266.6962923	149.7915645	129.4380595
PVX_123465	922.427285	948.6021063	610.688686	612.9775944
PVX_096315	4487.626278	4055.875379	2734.656255	2390.327512
PVX_123470	818.9611067	786.4925953	752.7986319	189.3102896
PVX_123475	5090.886708	4024.499344	4378.522655	7556.445656
PVX_123480	294.6155587	374.420677	438.8124678	463.5821249
PVX_123485	35.0732808	19.87148845	132.5079224	131.7189063
PVX_123490	3302.149387	2623.036475	2025.066728	1480.839826
PVX_123495	8343.933502	6833.70029	4543.677457	3548.427507
PVX_123500	499.7942514	618.1078774	724.9527641	368.9269801
PVX_123505	27974.44877	17301.79123	33729.02748	24179.8278
PVX_123510	4064.993245	7076.341622	879.5453403	391.165237
PVX_123515	7225.095845	6795.003181	7098.775874	5214.015928
PVX_096310	4306.998882	1877.332724	2538.774978	2417.127463
PVX_123520	403.3427292	408.9343149	712.4701337	876.9856187
PVX_123525	199.9177006	353.5033208	155.5527785	187.5996545
PVX_123530	2234.167987	2840.57698	1339.482259	922.0323443
PVX_123535	990.8201826	1554.15957	1179.128469	1147.836184
PVX_123540	697.9582879	792.7678022	1129.197948	1026.381088
PVX_123545	13148.97297	11980.4158	10086.92555	7328.931182
PVX_123550	4086.037213	5125.798151	5958.055498	5929.06142
PVX_123555	352.486472	186.1644707	281.3392846	155.6677984
PVX_123560	1206.52086	1943.222396	2071.15644	2102.370596
PVX_123565	254.2812858	474.8239871	621.2509117	553.6755759
PVX_096305	10693.84332	6343.188285	5289.754672	6569.409177
PVX_123570	882.0930121	1223.665341	1568.010416	1738.575521
PVX_123575	515.5772278	983.1157442	1592.975676	842.7729158
PVX_123580	508.5625716	1593.902547	106.5824594	76.97858162
PVX_123585	1716.837095	2807.10921	2320.809047	1988.898464
PVX_123590	177.120068	285.5219129	331.2698061	700.7901986
PVX_123595	2248.197299	2293.588114	2346.734511	3082.564535
PVX_123597	3977.310043	4928.129135	5026.659232	6574.541082
PVX_123600	438.41601	649.4839118	517.5490594	279.9739524
PVX_123605	35772.99275	33138.32165	11644.37374	7050.667865
PVX_123610	669.8996633	986.2533476	635.6539468	668.2881308
PVX_096300	5054.059763	3220.226996	4402.527713	4805.74434
PVX_123615	466.4746346	674.5847393	545.3949272	774.3475099
PVX_123620	5182.077238	7267.735432	9144.967053	13337.82224
PVX_123625	5296.065401	6761.535411	5492.357365	5604.040742
PVX_123630	7151.441955	4151.04935	3763.993159	1973.502748
PVX_123635	2488.449273	2967.126985	2357.296736	2452.480589
PVX_123640	3670.418836	3642.757592	3765.913564	2033.94519
PVX_123645	1734.373736	2445.238947	1556.487988	1062.304426
PVX_123650	1520.426723	2957.714175	1824.384439	3775.941981
PVX_123655	1020.632471	2098.010833	1631.38377	4179.651876
PVX_123660	2988.243524	2880.319957	2550.297406	1715.767053
PVX_096295	661.1313431	1364.857496	820.0127954	1728.31171
PVX_123665	1660.719846	1639.920731	978.4461809	768.075181
PVX_123670	692.6972958	950.693842	235.2495725	210.9783348
PVX_123675	240.2519735	512.4752283	123.8661014	122.0253072
PVX_123680	71.90022564	198.7148845	21.1244514	27.37016235
PVX_123685	438.41601	878.5289629	1065.824594	1745.988273
PVX_123690	14860.54907	8656.647888	12767.81047	8611.33733
PVX_123695	7033.946464	8863.729715	3353.026559	1929.026234
PVX_123700	545.3895164	1255.041376	1169.526446	1569.792853
PVX_123705	46566.79492	43587.58697	47926.57922	28376.01582
PVX_123710	962.761558	1126.399635	1000.530835	1596.592804
PVX_096292	1637.922213	989.390951	2315.047833	1646.771435
PVX_123715	2455.129656	1647.241805	1237.700812	1975.783595
PVX_123720	682.1753116	1142.087652	702.8681104	1501.937659
PVX_123725	482.257611	731.0616012	659.6590052	1499.656812
PVX_123730	664.6386712	885.8500376	3083.209703	1110.20221
PVX_123735	545.3895164	529.2091133	388.8819463	509.7692738
PVX_123740	4149.169119	4679.212595	5577.815373	7622.020004
PVX_123745	12863.12573	12992.81584	13034.74672	14406.399
PVX_123750	1274.913757	2142.983149	1446.064719	1636.507624
PVX_123755	2562.103162	2978.631531	2901.731461	1744.84785
PVX_123760	813.7001146	2417.000516	1537.283941	3147.568671
PVX_096289	6635.864727	4174.058441	5594.138813	4981.93976
PVX_123765	24230.37604	22734.02865	25662.36765	18865.45461
PVX_123770	29452.78755	21442.3819	16467.47007	10134.94303
PVX_123775	3137.304968	2426.413326	1075.426617	865.0111727
PVX_123780	366.5157844	482.1450618	1172.407053	2089.825938
PVX_123785	13536.53272	13399.65842	14381.9106	17829.37993
PVX_123790	2721.68659	4060.05885	2813.392846	4598.187275
PVX_123795	1508.151074	2894.962106	3178.269734	3775.37177
PVX_123800	1934.291436	4063.196453	2945.900769	4582.221347
PVX_123805	3023.316805	2754.815819	2396.665032	2220.404421
PVX_123810	2095.628528	1639.920731	2441.794542	2515.77409
PVX_096285	4440.277349	3400.11626	4665.623153	7660.7944
PVX_123815	3556.430673	2153.441827	3349.18575	3294.683293
PVX_123820	2130.701809	1467.352542	1009.172656	1005.283255
PVX_123825	2223.646003	1434.930639	2111.484938	2138.293934
PVX_123830	662.8850071	357.686792	1171.446851	636.3562747
PVX_123835	6151.853452	5163.449392	3879.21744	5505.394115
PVX_123840	91665.77303	63329.38781	63273.49317	40416.0362
PVX_123845	10213.33937	10815.31905	19278.94251	19146.56899
PVX_123850	6749.85289	5876.731241	3123.538201	2246.63416
PVX_123855	3156.595272	3490.060892	3263.727742	6893.859643
PVX_123860	1301.218718	969.5194626	1193.531504	1216.831801
PVX_096280	3789.66799	3041.3836	8303.829807	12886.21456
PVX_123865	996.0811747	1332.435594	835.3760328	988.747115
PVX_123870	5645.044545	4278.645223	3236.842077	4424.272702
PVX_123875	2262.226612	1556.251306	1516.159489	1308.065676
PVX_123880	1657.212518	1967.277356	1333.721045	1409.563361
PVX_123885	2036.00395	1424.471961	2325.610059	3399.032037
PVX_123890	2544.566522	2468.248039	3728.465673	5098.833162
PVX_123895	424.3866977	404.7508436	410.0063977	605.5648421
PVX_123900	3089.956038	3212.905921	3835.048132	4626.127649
PVX_123905	990.8201826	1007.170704	852.6596749	1148.406395
PVX_123910	1129.359642	761.3917678	2103.803319	2206.71934
PVX_096275	2854.965057	3256.83237	2762.502122	2849.918155
PVX_123915	2130.701809	2473.477378	3824.485906	4635.251037
PVX_123920	2490.202937	2841.622848	4369.880834	5187.786189
PVX_123925	161.3370917	242.6413326	335.1106155	506.9182153
PVX_123930	2435.839352	2080.23108	1700.518338	1646.201223
PVX_123935	10800.81682	16583.28004	11204.60107	6480.456149
PVX_123940	175.366404	399.5215045	95.06003132	118.0338251
PVX_123945	9994.131364	8044.815217	10276.08541	6609.894208
PVX_123950	2244.689971	1323.022783	2191.181732	3002.164683
PVX_123955	1325.770014	1516.508329	1258.825263	1848.056171
PVX_123960	5702.915458	5122.660548	6741.580605	5017.863098
PVX_096270	10611.42111	8706.849543	9858.397389	8087.882975
PVX_123965	524.345548	536.530188	608.7682814	437.3523859
PVX_123970	7644.22155	9146.114024	7791.081759	11175.0092
PVX_123975	5962.457736	7085.754433	1790.777358	4486.995991
PVX_123980	2705.903614	2503.807544	2096.121701	3001.02426
PVX_123985	2714.671934	2112.652982	2551.257608	1581.197088
PVX_123990	1255.623453	2114.744718	1108.073496	1944.421951
PVX_123995	629.5653904	626.47482	1165.685637	2303.655331
PVX_124000	476.9966189	896.3087157	636.6141491	1657.605458
PVX_124005	664.6386712	723.7405266	388.8819463	732.7220547
PVX_124010	4068.500573	5047.358065	6504.410628	10951.48621
PVX_096265	11833.72494	9395.030564	19086.90205	19091.25845
PVX_124015	2218.385011	3017.32864	3555.629252	6607.613362
PVX_124020	3302.149387	3468.097668	4507.189768	7903.13438
PVX_124025	555.9115007	741.5202794	975.5655739	1863.451887
PVX_124030	2228.906995	1525.921139	1886.797591	2007.145239
PVX_124035	1860.637546	1148.362859	1330.840438	991.5981736
PVX_124040	612.02875	464.3653089	709.5895267	948.8322949
PVX_124045	612.02875	1389.958323	920.8340408	2932.028642
PVX_124050	548.8968445	447.6314239	840.1770445	712.7646446
PVX_124055	906.6443087	446.5855561	990.9288113	1059.453368
PVX_124060	7731.904752	18891.51031	40869.09205	102200.7564
PVX_096260	31418.64494	17050.78295	16232.2205	7303.271655
PVX_124065	1808.027625	2008.066201	2059.634012	3741.159067
PVX_124070	1190.737883	1896.158345	1818.623225	4189.915687
PVX_124075	2844.443073	2221.423235	1796.538572	1967.230419
PVX_124080	7505.682091	4429.250188	3693.898389	5680.449112
PVX_124085	4257.896289	4623.781601	6193.305071	7830.717492
PVX_124090	14062.63194	13434.17206	25009.43006	35950.70825
PVX_124095	3559.938001	2197.368275	10844.52519	13304.17975
PVX_124100	1346.813983	1138.950048	3958.914234	4091.26906
PVX_124105	10899.02201	3751.527845	11174.83479	7391.084259
PVX_124110	2769.035519	1711.039742	2781.706169	1557.248196
PVX_096255	7533.740716	3983.710499	5670.955	7328.931182
PVX_124115	1806.273961	1061.55583	2629.9942	2130.881182
PVX_124120	3005.780165	2221.423235	2742.337873	3804.452567
PVX_124125	245.5129656	189.3020741	110.4232687	118.6040369
PVX_124130	1327.523678	1396.23353	726.8731688	599.2925132
PVX_124140	4133.386142	3974.297689	3072.647477	3742.869702
PVX_124145	42947.23234	29104.4095	33273.89157	17500.93798
PVX_124150	1704.561447	1807.259581	3949.31221	7775.977167
PVX_124155	36465.69005	26805.59205	30295.34392	15826.79638
PVX_124160	2672.583997	1998.653391	2586.785095	3325.474726
PVX_124165	3353.005644	2291.496378	2203.664362	2198.166164
PVX_096245	2477.927289	2254.891005	5063.146921	9356.033831
PVX_124170	4115.849502	3224.410467	2478.282231	2077.28128
PVX_124175	434.9086819	422.5305964	1503.676859	2877.858529
PVX_124180	494.5332593	664.1260612	593.405044	488.1012286
PVX_124185	87.683202	152.6967007	134.4283271	135.7103883
PVX_124190	434.9086819	520.8421708	825.7740094	589.598914
PVX_124195	8310.613886	8400.410274	6113.608277	5851.512626
PVX_124200	4054.47126	6111.005631	2436.033328	970.5003401
PVX_100510	1534.456035	2446.284814	1099.431675	916.3302271
PVX_100515	1385.394592	2537.275314	2034.668751	1639.358683
PVX_100520	1162.679259	618.1078774	1252.103847	803.9985191
PVX_087885	973.2835422	2501.715809	3527.783384	5293.845569
PVX_096240	1387.148256	815.7768941	1083.108236	1914.770941
PVX_100525	1443.265505	2011.203804	2716.41241	2254.046912
PVX_100530	2825.152768	2939.934422	1729.324408	1178.627616
PVX_100535	1730.866407	1370.086835	430.1706468	412.8332822
PVX_100540	1231.072156	841.9235894	1106.153092	1523.035493
PVX_100545	1699.300455	1481.994691	1836.86707	3924.767239
PVX_100550	1359.089631	916.1802041	2582.944285	3213.143018
PVX_100555	10148.4538	7353.496593	9629.869233	11076.36258
PVX_100560	20456.49103	11178.23518	11133.54609	6629.851618
PVX_100565	717.2485924	637.9793659	801.768951	999.0109259
PVX_100570	939.9639254	1283.279806	1490.234026	2930.318007
PVX_096235	2825.152768	1925.442644	2416.829281	2847.637308
PVX_100575	1830.825258	1072.014508	1717.80198	2464.455035
PVX_100580	147.3077794	204.9900913	136.3487318	623.811617
PVX_100585	932.9492693	1027.042192	686.5446706	2721.620519
PVX_100590	832.990419	644.2545728	1216.57636	871.2835016
PVX_100595	629.5653904	724.7863944	898.749387	660.8753785
PVX_100600	2912.83597	3079.034841	3485.534482	3879.720514
PVX_100610	4080.776221	5424.916346	5763.134424	8256.095432
PVX_100615	143.8004513	194.5314132	200.6822883	342.1270294
PVX_100620	22.79763252	19.87148845	29.76627243	43.90630211
PVX_100625	859.2953796	886.8959054	764.3210599	1346.269861
PVX_096230	2293.792564	1622.140978	2414.908876	3957.839519
PVX_100630	1017.125143	1010.308307	449.3746935	758.3815819
PVX_100635	2342.895157	3040.337732	4346.835978	10285.47893
PVX_100640	852.2807234	401.6132402	1711.080564	3519.346709
PVX_100645	5936.152775	3094.722858	5549.969505	5110.237396
PVX_100650	780.3804978	726.87813	861.3014959	1359.954942
PVX_100655	1843.100906	2139.845545	1153.203006	1359.954942
PVX_100660	2123.687152	1949.497603	1389.412781	2726.752424
PVX_100665	462.9673066	309.5768726	398.4839697	440.7736562
PVX_100670	392.820745	316.8979473	530.9918921	508.6288504
PVX_100675	8014.244663	5288.95353	4556.160087	4249.217705
PVX_096225	1492.368098	1126.399635	1982.817825	2535.161288
PVX_100680	726.0169126	565.8144868	1029.336905	3387.057591
PVX_100685	61180.07736	43513.33036	36682.60986	22738.9028
PVX_100690	2502.478585	1962.048017	4280.582016	5191.777671
PVX_100695	34354.27854	21105.61247	38121.95317	29937.2555
PVX_100700	3028.577797	2127.295132	1565.129809	944.8408129
PVX_100705	74990.18168	58321.77272	40399.55311	28064.68022
PVX_100710	9613.586267	6865.076324	6273.962067	13763.20018
PVX_100715	2988.243524	5409.228329	4289.223837	4071.881862
PVX_100720	1006.603159	1106.528146	2007.783086	2921.764831
PVX_096220	17810.21199	12660.22988	9387.898244	9091.455595
PVX_100725	1564.268324	2065.588931	1326.039427	2806.582065
PVX_100730	3808.958295	2345.881504	8106.028125	11652.84662
PVX_100735	19300.82642	10710.73227	21642.96067	15456.72898
PVX_100740	2644.525372	2023.754218	2175.818495	1777.92013
PVX_100745	12479.07331	8022.851993	7444.448715	8444.835509
PVX_100750	1143.388954	1010.308307	1284.750726	1787.613729
PVX_100755	408.6037213	510.3834927	1117.67552	1986.617617
PVX_100760	291.1082306	239.5037292	283.2596893	209.8379114
PVX_100765	1576.543972	1187.059968	1034.137916	1581.767299
PVX_096215	56569.6946	38894.7781	55632.20298	20775.09365
PVX_100770	871.5710279	920.3636754	1508.477871	3927.048086
PVX_100775	24204.07108	21297.00627	13749.13726	8112.402079
PVX_100780	1851.869226	1583.443869	1101.35208	443.0545031
PVX_100785	324.4278474	445.5396883	510.827643	1170.074441
PVX_100790	1559.007332	709.0983772	2346.734511	2603.016482
PVX_100795	10767.49721	7860.742482	4686.747605	7496.573426
PVX_100800	1801.012969	2365.752993	2185.420518	3013.568917
PVX_100805	1957.089069	2129.386867	2005.862681	1970.081478
PVX_100810	1052.198424	1290.600881	1475.830991	1155.819148
PVX_100815	417.3720415	543.8512627	977.4859786	1267.010432
PVX_096210	33284.54348	23818.59357	20125.84097	11122.54973
PVX_100820	1862.39121	2251.753401	3305.976645	6152.014201
PVX_100825	2469.158968	3933.508844	3092.811726	4221.277331
PVX_100830	1783.476329	2249.661666	1918.484268	1813.843468
PVX_100835	12026.62799	8270.722665	11665.49819	9681.624721
PVX_100840	3488.037776	1675.480236	4492.786733	4060.477627
PVX_100845	1018.878807	853.4281354	2147.012425	1768.22653
PVX_100850	8087.898552	6408.03209	3878.257237	2039.077095
PVX_100855	11237.47917	7368.138742	10278.96601	6664.634533
PVX_100860	1509.904738	1201.702117	1254.984454	1037.785323
PVX_100865	3195.175881	4240.993981	2837.397905	2614.420716
PVX_096205	517.3308918	526.0715099	739.3557991	774.9177216
PVX_100870	5169.80159	3540.262547	4348.756382	4242.375165
PVX_100875	526.099212	893.1711123	431.1308491	616.9690764
PVX_100880	16715.92563	14162.09606	15134.70923	8051.959637
PVX_100885	20307.42958	21267.72198	18842.05045	15603.27339
PVX_100890	67458.19463	53345.53367	52133.22566	33215.97286
PVX_100895	5420.575548	5880.914712	6609.072682	3314.070492
PVX_100900	1632.661221	1887.791402	1845.508891	1399.869762
PVX_100905	2532.290874	1474.673616	3709.261626	3420.700082
PVX_100910	3244.278474	6246.968447	3605.559774	7463.501147
PVX_100915	354.2401361	155.8343041	506.0266314	498.3650395
PVX_096200	4705.080619	4037.049758	2929.577329	2093.81742
PVX_100920	57164.18671	37378.26977	34267.70099	14873.40239
PVX_100925	3468.747471	6040.932488	3819.684895	5252.220113
PVX_100930	1841.347242	1213.206663	1931.927101	2151.979015
PVX_100935	1271.406429	1022.858721	2482.12304	3220.55577
