Geneid,Asex-Mixed_1,Asex-Mixed_2,Asex-Mixed_3,Asex-Mixed_4
PBANKA_0806100,49.63671445245278,66.81271708056126,68.08530713730696,50.758121038156254
PBANKA_0806200,205.2282022868344,177.63410821336308,267.433098402287,275.65162166679676
PBANKA_0806300,4.635398869683017,4.3718343938387525,10.01596288822638,21.699283502972822
PBANKA_0806400,68.59329070371699,87.01235344268511,95.21556331992385,117.40895232014022
PBANKA_0806500,86.7769536329714,85.64451205160847,106.91519520684234,101.23522371550507
PBANKA_0806600,16.1652878209313,18.747401414075068,28.71560004743944,25.040401799401632
PBANKA_0806700,4.558798635821247,5.444643445993686,8.647037847921448,17.3670031855835
PBANKA_0806800,4.659154067009845,6.766715290169998,9.882961358193487,57.2103837962134
PBANKA_0806900,12.507496044876724,19.179470870792894,19.918771198062114,20.255831355498493
PBANKA_0807000,109.21653040014905,107.15853152180192,131.54428360456774,190.4610885483711
PBANKA_0807100,61.55523208107633,58.269665623596225,78.48045744966313,62.73344495293516
PBANKA_0807200,4.500193282872683,9.288190205329496,2.5571086465714545,14.281401644908398
PBANKA_0807300,19.777890274829232,22.359538096786963,39.44216810748824,34.66365458172843
PBANKA_0807400,42.19283258630236,61.510887866980774,102.49821313148053,67.700896340888
PBANKA_0807500,21.621800293427704,31.30600800003089,28.784837260311136,38.47666204092499
PBANKA_0807600,5166.958314925098,4598.052120572099,3896.4782456991265,3448.326706843392
PBANKA_0807700,4.85729482749073,8.801732760195899,5.099214384548427,5.18497799715099
PBANKA_0807800,2.508997206539634,5.546322167599618,6.142480167754186,9.120172534200195
PBANKA_0807900,196.98952871588187,185.65072346305652,88.92324657675515,171.7489494211692
PBANKA_0808000,3.5194196256179837,4.870492450536759,14.215294632077487,24.08620359740787
PBANKA_0808100,1.391176338206042,1.7300463240186863,3.879403344766563,2.308612666579565
PBANKA_0808200,163.38895916149696,193.2257014639533,360.2216825179601,262.5969810201683
PBANKA_0808300,18.722108709390067,42.27020129618397,12.497461154237584,10.66359486269095
PBANKA_0808380,1.4627715457500818,2.538109729905547,0.1542718439667076,0
PBANKA_0808420,16.31665850731266,27.87115331634663,28.078714733217623,15.35202880972081
PBANKA_0808500,76.17839940601598,118.15807260471003,81.87978118533006,46.335214225702806
PBANKA_0808600,7.294754369011137,12.024903667057838,15.994766628578127,11.778307720619418
PBANKA_0808700,23.02184309181498,52.627973531529655,30.020747394328595,17.726336159777
PBANKA_0808800,57.15309121204218,50.67842860042429,45.197067950246314,35.745400413392844
PBANKA_0808900,106.06036214127367,133.17132807812592,143.43504214373695,125.01849843436244
PBANKA_0809000,28.30096354025334,30.474160658576032,54.332732919766244,42.87281817491297
PBANKA_0809100,115.41608285037945,148.67370870516876,219.69637650484682,121.85829189286537
PBANKA_0809200,45.337836307502535,77.12488129547242,91.59997276851969,72.31877358431515
PBANKA_0809300,16.379029491705822,20.02643542161761,64.80068382652213,64.63957891718562
PBANKA_0809400,14.401979107848028,21.46873768011817,28.66028034581501,38.0406388396202
PBANKA_0809500,1.2888011434642712,2.323373677860834,1.8782222556723431,2.4742104683627715
PBANKA_0809600,3.066022675924333,6.890628912490379,3.9780395537756714,4.355698491745437
PBANKA_0809700,18.442584771167976,28.09146601869832,66.24463731793008,53.20467912544363
PBANKA_0809800,38.5809734382652,49.01970033422604,30.122445116444258,20.372333453018616
PBANKA_0809900,44.51261773440311,55.446106699201266,66.15480154887109,55.54528754515603
PBANKA_0810000,31.291431427554958,38.24548908076852,35.8327302552026,39.273854523498095
PBANKA_0810100,6.42267338365057,13.574164281787771,3.7790119761592664,3.812596408627507
PBANKA_0810200,26.71917379938658,36.1417468451988,47.052912409845824,48.87447908154686
PBANKA_0810300,1.9815870693658744,0.7859030831516121,1.5047204485422712,4.46994061701156
PBANKA_0810400,1.0183852533703102,1.0938809263908778,1.1098459660896054,2.932608495297646
PBANKA_0810500,1417.9741671614856,1185.055519129709,825.9971645717469,903.4489213136561
PBANKA_0810600,68.88817465070323,84.45421424084036,104.61276269356021,123.26814140029514
PBANKA_0810700,46.07730369112758,27.314895188507318,30.134433521496884,240.45167988338198
PBANKA_0810800,4.144086350748456,4.179734114967521,3.8280242632591563,12.499397265592565
PBANKA_0810900,42.064512394251345,51.635522677218226,40.6547779778072,62.153956716735756
PBANKA_0811000,619.7244193025588,372.9378814369152,545.2125193315721,611.3674099224676
PBANKA_0811100,47.40736410873502,53.56932056667008,39.376644044728195,35.73229726074864
PBANKA_0811200,3.737670624030223,5.503852088768764,7.712172954140654,5.008636312345979
PBANKA_0811300,123.10400586251174,137.89552973329583,131.53501776417244,174.30581234345993
PBANKA_0811400,33.93576513581653,47.62821670253301,30.114340167327377,35.91120253631973
PBANKA_0811500,15.669514959561198,27.084413463311023,22.771241712946352,16.028751432728587
PBANKA_0811600,26.3996986316938,31.363246556484402,41.828880186106716,48.26584815177375
PBANKA_0811700,50.4839029726997,68.00321140625506,73.81907733806959,133.64813353226154
PBANKA_0811800,1.4341521024636672,2.1502991749013454,1.0624634819272385,4.432063969415051
PBANKA_0811900,39.717610160323346,44.46901612166205,55.2789708484844,41.342195451381386
PBANKA_0812000,20.486958359157743,24.093845683516545,35.13842334513076,51.99792860365812
PBANKA_0812100,46.97301981170556,36.60293869077168,35.282361276816324,55.352985348743076
PBANKA_0812200,2.2295744826558277,3.490482625724414,9.524531230196613,19.937118139705845
PBANKA_0812300,8.633919855402922,11.86809497398343,18.046043016203164,13.561526114839845
PBANKA_0812400,2.9635571512626138,3.8618814311895564,6.319750084776072,6.123885785578031
PBANKA_0812500,13.380687413791282,14.385150304222593,14.10135022299872,14.007193421786727
PBANKA_0812600,6.800146293040559,11.965374440983293,11.15165043530772,47.990043305192195
PBANKA_0812700,30.365888582354597,41.24649400794242,100.41215678281851,80.66282720389117
PBANKA_0812800,22.113777772986356,27.01178004313689,65.32963652761592,51.943246106194614
PBANKA_0812900,32.382881661948,47.738302145493186,43.96449730958567,93.14004210909853
PBANKA_0813000,573.4218977461352,606.1332874094354,805.2816427632315,779.1331532917034
PBANKA_0813100,1.4845077003325864,2.2925167663978443,5.475592424004501,8.0201383212353
PBANKA_0813200,23.42529134124833,29.88963861948094,36.207859512377155,41.53857957882964
PBANKA_0813300,5.028277188515906,9.70874680518381,11.12719506154608,14.924308310087937
PBANKA_0813400,36.460547366947935,45.94633504136756,64.47815504996204,80.94629247304083
PBANKA_0813500,326.4325110286536,281.76526909412274,322.29129983528713,342.7264459486838
PBANKA_0813600,1.490596004500763,1.7735238795923856,1.2408822232104741,1.2877251977251891
PBANKA_0813700,60.10814110409819,66.0158589847354,48.1789195468442,25.630829708183306
PBANKA_0813800,42.639790558614884,54.03493733058542,32.847829316250454,36.0608841147861
PBANKA_0813900,79.38392611369487,115.78992557993209,158.61556057339521,120.27246036320123
PBANKA_0814000,278.4150191230314,313.06664633257657,344.5122740198996,319.34800900420174
PBANKA_0814100,8.464590170629094,14.064833105231328,10.941983682117447,6.0751608098371594
PBANKA_0814200,440.4614901568197,584.2009045539517,939.7248132665064,608.3741790293343
PBANKA_0814300,27.09112607690203,40.834214362085845,35.38282462134386,28.565501967376303
PBANKA_0814400,44.56882053457281,80.2223968202289,108.0867106791745,97.08017185072674
PBANKA_0814500,9.826952678926064,15.571377697170039,12.591822880844285,18.84351605925414
PBANKA_0814600,4.169103775352124,6.7032910033519855,4.864388581471256,4.786025278915381
PBANKA_0814700,11.145066724788084,20.48997884885669,31.170887762384684,12.584988516472187
PBANKA_0814800,228.3896428257488,231.96032907520245,171.70862212031312,405.8141706445188
PBANKA_0814900,5.701353662569217,11.664781982210934,4.180437256645654,2.8014822999229763
PBANKA_0815000,7.177619202430549,8.654693495438897,11.46854871423093,8.138946943240281
PBANKA_0815100,5.564816680774922,8.813023667579762,3.942017089460914,6.2075623401997975
PBANKA_0815200,88.2276414096078,112.26771080428769,163.0210573398195,208.9509009570539
PBANKA_0815300,31.36855110030681,49.95362027021076,29.893685781823738,23.80122329616221
PBANKA_0815400,27.67563764559155,47.22334446041407,49.61999589345183,221.48232399885944
PBANKA_0815500,2.4391913732909143,3.6750020866615354,1.5636224835650039,4.532280863032414
PBANKA_0815600,62.29205526743977,91.77326027550292,175.79501287740263,183.59766316373748
PBANKA_0815700,29.270296479490966,50.179991727429936,38.285756399054875,51.385470044510356
PBANKA_0815800,9.766461462309742,10.546403754071813,7.50591856222635,7.518334039026296
PBANKA_0815900,17.528291564786375,32.115897930617805,37.074807803083466,29.192115388181236
PBANKA_0816000,15.066412967787588,16.582051270471354,21.63196405511197,27.209208903142788
PBANKA_0816100,366.6871139725225,399.0950933336303,399.8533355812103,432.76366099084146
PBANKA_0816200,13.451442160361024,11.685928328773494,23.509260298748277,28.867281155742397
PBANKA_0816300,19.61612786915217,26.956875557447827,20.127094061703012,16.75273915500519
PBANKA_0816400,301.8204042879025,313.6768930374697,315.5357625845832,379.36956647294176
PBANKA_0816500,6.022238958338819,12.05812928161107,4.489131273566113,3.241107826470854
PBANKA_0816600,39.28475284304343,43.78817880530057,32.35113391778447,13.555514800072629
PBANKA_0816700,26.431362812931784,26.520114380538892,61.660275227321776,58.52549964372148
PBANKA_0816800,16.607154017116756,22.6866426709775,24.598574753590626,63.8968980578069
PBANKA_0816900,88.52330031247112,123.21033129250313,224.28374767771345,117.68259027069423
PBANKA_0817000,2.582305031422842,2.7353062252114917,4.0597853675449365,16.81221887774703
PBANKA_0817100,33.1473021365853,33.42283363403155,42.66176690699456,44.005510717147914
PBANKA_0817200,21.4003477143237,34.54004755297178,29.88399889479093,22.443619390574796
PBANKA_0817300,2.5859711255224664,2.5640088087821344,6.969781522067326,9.928974476936316
PBANKA_0817400,23.3124367637238,41.36492118515964,24.222151874560687,20.376070147636405
PBANKA_0817500,4.416729962885594,7.276241214111462,14.390018959191881,8.120402830940314
PBANKA_0817600,38.588045754402614,62.08278744642915,28.33436265433783,9.958926134483635
PBANKA_0817700,71.82420285509099,88.32411664648538,71.5687206575987,137.74653359488823
PBANKA_0817800,335.7657747106948,367.10094373356907,416.6284308594779,342.1950132229838
PBANKA_0817900,220.81010042231003,244.18545921527058,123.00127415547028,105.10843334922242
PBANKA_0818000,7.202741062225716,10.063120121282747,10.671794567181525,11.879212545656308
PBANKA_0818100,4.660791689889967,5.047781255554449,13.793717813493856,7.485078055622667
PBANKA_0818200,0.990183815584671,0.24544357827658042,1.200946969956216,3.118716342114612
PBANKA_0818300,0.7735811059255241,0.5900086016263952,3.71530417126923,3.427160815510563
PBANKA_0818400,0.17726807715445908,0.135201971084557,0.21859535856977555,1.138746790292696
PBANKA_0818500,8.214362734392353,6.527656727062958,17.530470197297944,27.915922985079956
PBANKA_0818600,72.00133312597744,80.6351117074353,61.356059935724666,55.81085429963724
PBANKA_0818700,14.892006776607584,23.060112000321787,15.317965392092562,11.019990108989054
PBANKA_0818800,3.3673530493228694,7.489638601822121,9.943902340749998,6.7484828411303575
PBANKA_0818900,568.0410806707479,650.3878377123434,981.6516186738004,1326.5853559040124
PBANKA_0819000,20.163899432735505,26.690439620038493,43.28182289065963,181.36258093393778
PBANKA_0819100,1059.1104113045853,811.611080650142,953.8452097605998,1194.531151976382
PBANKA_0819200,393.7331985842962,435.4487533902148,372.0490090194574,483.60546967767743
PBANKA_0819300,366.2635536806873,483.0607112426695,463.6998927891039,367.8964361989023
PBANKA_0819400,1.9024222343607164,2.2089158374766917,1.6790383017907382,8.613967174815627
PBANKA_0819450,39.44782490949037,54.2452358900141,51.82446484711603,121.64194543185108
PBANKA_0819500,3.077242191079135,2.453467945312032,11.911051675347535,12.378591339871313
PBANKA_0819600,3.070102706099732,4.527017074866478,7.0735602820742844,13.771351586161671
PBANKA_0819700,97.80566230594474,105.93404815231449,138.0559012700567,110.83000019211808
PBANKA_0819800,39.644433370613015,59.04401368432872,72.78826092611023,60.22261508028135
PBANKA_0819900,749.0632032623472,908.1183437671649,1634.9361613218018,1794.5170304250153
PBANKA_0820000,141.2129782157033,167.57788811324772,252.3717749037572,230.84215856882372
PBANKA_0820100,4.451261773440311,5.557687581877486,18.98681751770586,19.58327445502296
PBANKA_0820200,3.4007671806387774,5.009657575935035,1.885544759593093,6.155644401965349
PBANKA_0820300,16.9581113024458,25.103824807553185,50.5436909968572,71.8877220707595
PBANKA_0820400,0.12364616037334196,0.9807683968019092,0.17387195529034669,0.534089303318808
PBANKA_0820500,4.41790828123941,8.760775120565803,0.7520380833059157,0.7811813573697487
PBANKA_0820600,28.721188220823368,42.83899491216241,44.97373426585007,23.47746194049242
PBANKA_0820700,6.611160871494598,12.832774971461726,14.728594914557368,18.520281753570387
PBANKA_0820800,9.733179663042302,17.812685253547976,12.409115134789317,12.807023781121707
PBANKA_0820900,1.5158776818320014,2.4927863418715197,0.21836272032052362,0.15970317403160436
PBANKA_0821000,46.603544674049864,87.389387854878,73.46726227926746,67.45446583162527
PBANKA_0821100,9.829714804617561,11.952522266503182,29.69277306164805,27.5286416418817
PBANKA_0821200,14.520158726195666,33.05941244834956,37.56973141306879,82.54234352372859
PBANKA_0821300,1.3517975333688386,2.139091606331026,1.313352969003743,1.592478085659338
PBANKA_0821400,9.951798602271065,11.840735123889718,29.432175231773435,84.0127419391812
PBANKA_0821500,7.358031157655719,9.257077148761882,9.824680589458747,8.195615976073405
PBANKA_0821600,10.236492725726219,24.73954158771894,5.3642436401147435,3.2816938504784545
PBANKA_0821700,271.0914481084127,324.80809752196774,390.24095459468225,362.6779440254937
PBANKA_0821800,55.71985209713155,65.58257400240844,44.045865695128896,43.910149660028324
PBANKA_0821900,240.6214596065417,187.5061726422382,285.3840976989009,359.52170794028547
PBANKA_0822000,9.762010943394898,28.536667076822084,13.419713958442891,13.449813752753691
PBANKA_0822100,11.150289357401972,24.145718714720857,7.1701514390301355,6.884503076124033
PBANKA_0822200,16.885078954028724,30.446871862858725,30.30838613568157,22.285712603411586
PBANKA_0822300,10.798431339271865,24.19228712111376,37.34769599636647,18.515095848385343
PBANKA_0822400,4.454272943251533,8.01334056930388,3.215757843415617,2.64470400831637
PBANKA_0822500,5.7022340445430535,11.085893552486064,9.800407135253785,11.483634779532581
PBANKA_0822600,47.32021979412965,55.230953498459954,72.60669850817891,74.5750880260873
PBANKA_0822700,58.41232183066383,96.36783606660198,63.45930731313161,36.069328439169844
PBANKA_0822800,179.1067784072272,250.4968284175688,338.01589269483776,194.5921751277394
PBANKA_0822900,5.897828882770537,9.196444850212723,4.146780768278043,15.423297341732216
PBANKA_0823000,256.28602403733925,279.9120085832915,265.9557479895661,340.07036289116894
PBANKA_0823100,658.5421092056316,662.598692161978,448.1654488514729,551.1648466363841
PBANKA_0823200,21.34983712405459,19.877752577253798,17.354334292177203,73.38283320939583
PBANKA_0823300,29.13876111336624,31.081603760573756,27.19444680467528,49.043352400243755
PBANKA_0823400,1761.1269542856721,1743.7309467111627,2281.414203616152,2091.8210247188167
PBANKA_0823500,52.0254239071718,71.77784788002613,103.16720713499248,96.39230035220666
PBANKA_0823600,201.2483651427008,266.5173782189865,242.37770844087194,235.22213344170558
PBANKA_0823700,1.9330182373032962,5.814047714947586,1.3120354407692072,1.5548729605940539
PBANKA_0823800,1.804165901527302,2.120110642920628,2.31151500428522,7.696879439485516
PBANKA_0823900,92.84354665938298,102.67905646280306,199.24484133735942,141.3499838730517
PBANKA_0824000,1.3004165142713553,5.501321582061285,0.5851690633219944,0.4993018774321424
PBANKA_0824100,16.288408552160572,18.563302545851744,16.699106514481382,13.825084696664984
PBANKA_0824200,1.2570692971289765,1.7596138883798962,1.1230082759341216,5.607355888220774
PBANKA_0824300,31.27578263371549,51.354920237789045,57.21134750373835,31.881760040515744
PBANKA_0824400,33.06473181539247,40.79104923062486,29.504490158632827,110.79206053020793
PBANKA_0824500,0.6220549099194936,0.8223625045349343,0.8747372596050431,0.746379095130522
PBANKA_0824600,23.218809370499923,20.67546318846378,16.15884130371875,32.8988538505105
PBANKA_0824700,99.75226099021603,98.50189016216417,107.73117166085699,138.71739873169193
PBANKA_0824800,660.5144914834495,644.3354136469503,491.87263371125226,645.9418458151882
PBANKA_0824900,29.491693173093292,44.515375573196266,18.74951811505491,33.2437808056599
PBANKA_0825000,50.60282972965422,54.983267252536294,48.18087991221547,31.53045356648537
PBANKA_0825100,8.323452035411817,16.68640653334405,10.678340220144557,6.632449882080476
PBANKA_0825200,10.67666362816246,21.5996929140181,8.598690713318636,9.627289819013319
PBANKA_0825300,18.761999158370802,35.19585967882109,30.934448834484545,29.445851788471437
PBANKA_0825400,2.851085003797679,5.208295862054584,3.3240015864991634,2.612326832956827
PBANKA_0825500,1.580232692404768,2.004597682198241,0.88231730518221,10.690425292541917
PBANKA_0825600,29.455072612103578,42.78779190623141,34.586838363142625,20.878952684025528
PBANKA_0825700,33.36947588742374,53.93483176049288,32.3970872330086,156.644616274393
PBANKA_0825800,5.143078037568781,4.553034414377205,5.81161056038967,30.28186089522244
PBANKA_0825900,3.7035469377170984,6.3272990433906,3.3651365397837067,35.68664693374774
PBANKA_0826000,85.44868496153146,139.72305610490045,123.22095053137026,65.57391981384295
PBANKA_0826100,6.619962053945403,13.486153446671818,6.9588810192176735,5.260630212225701
PBANKA_0826200,27.57776767309755,25.575473891036452,33.97479516305987,79.23560473905621
PBANKA_0826300,81.080969664819,75.09518854887952,99.96333389530255,164.25471449150507
PBANKA_0826400,188.50192622994516,147.48019659816617,221.26648504434291,240.88025612489878
PBANKA_0826500,449.44716905564945,385.66965832097935,315.6098893579617,359.9253247889414
PBANKA_0826600,0.9102282793809815,1.9796726569023453,0.7308206330977607,1.1414696935164013
PBANKA_0826700,3299.3615754816205,4309.323345008243,4853.011720097636,3273.7231373759582
PBANKA_0826800,7.464658919033923,10.469307269271663,7.347792980682362,6.06289480352178
PBANKA_0826900,46.78424341838811,69.67558877525742,53.44477584950327,60.48705063058578
PBANKA_0827000,27.84891981331887,90.50731948948902,2.284409997199324,7.239877222766063
PBANKA_0827100,9.86646649051726,9.692922589455414,9.103566238035418,27.134877367774873
PBANKA_0827200,11.347862915716831,23.666920911153724,46.155494484825475,43.72097062152891
PBANKA_0827300,8.97290369947931,9.08831918189534,6.6621718753502,7.513173892122366
PBANKA_0827400,3.080248649219752,3.023849997721328,3.023447434828955,17.959725756550842
PBANKA_0827500,176.13303903216493,198.05855450582382,159.4629068121552,151.07155436330555
PBANKA_0827600,6.740806375909005,7.3699770107505795,11.328639846359588,15.266697621919745
PBANKA_0827700,39.10362539162138,38.02948465738876,75.22008094432537,59.53536246442046
PBANKA_0827800,28.106780181960705,51.13407880762091,68.42351848754166,41.768522439034975
PBANKA_0827900,24.28162870309236,34.09821731886431,75.8809644961635,67.97231879612491
PBANKA_0828000,4.889734705201854,7.2399888567808155,11.207836962411132,36.14071612012881
PBANKA_0828100,11.544210349965514,9.971145367486077,12.752530533816007,21.419755096941014
PBANKA_0828200,3.082662396979601,4.05860690837373,3.3683977991725857,8.476841170374335
PBANKA_0828300,28.30074594598333,17.29508400024134,9.761448534176631,34.59764336543075
PBANKA_0828400,16.359188652617565,24.44791634306999,20.070494120776775,17.637421917936972
PBANKA_0828500,15.231286240941387,24.008194671228615,41.68335356886866,47.32864721678786
PBANKA_0828600,182.26133460046023,136.3327512063551,177.2274943489537,189.8690710203231
PBANKA_0828700,150.6778655812902,149.1728414299612,148.41474345000546,218.7506406065136
PBANKA_0828800,210.60745608822393,169.50947124726332,143.75465768090032,221.09471211062518
PBANKA_0828900,25.691144248523937,23.292595578447475,11.041750112177152,52.35879207504417
PBANKA_0829000,11.534057626737908,18.524592341490724,18.76608528504974,15.143123922499633
PBANKA_0829100,162.3342280150313,202.8647240247929,287.45464855258564,207.42064489995767
PBANKA_0829200,41.48328680525623,52.882681681131515,50.00060657135255,57.78973426029339
PBANKA_0829300,15.694319709610253,18.73366705406475,30.340129313452493,35.10243501947183
PBANKA_0829400,26.017874626816248,39.15275428700955,10.586728374963053,11.158709847933014
PBANKA_0829500,8.04195435873844,17.284405706517155,14.569417807158402,8.382392598067659
PBANKA_0829600,0.9035839207316438,2.190001977551019,0.6776666690051715,0.6264120059631203
PBANKA_0829700,258.7820279792642,314.7327864509467,197.33812753741375,135.19216279343362
PBANKA_0829800,23.42220633827975,40.089643585471016,47.637876342624466,25.90722132156905
PBANKA_0829900,23.095397293459268,20.90502201183288,30.019172948418312,40.74303319846281
PBANKA_0830000,160.33020978239293,251.13041832682794,266.85172210141246,232.81376612066302
PBANKA_0830100,9.924665139300249,16.476909066272075,8.429312392476007,6.124224011388998
PBANKA_0830200,70.16580448742343,98.57820172903578,236.4389635772856,475.21378612015764
PBANKA_0830300,48.427679330172616,117.52398520512718,9.885380293012332,30.64647057403887
PBANKA_0830400,25.122967344819404,32.72581043687738,13.737540391321108,174.39352606926607
PBANKA_0830450,43.37435626963287,48.439535176541064,57.84523401603854,60.01753291916216
PBANKA_0830500,5.282230581875296,12.086236809074034,14.570118596855718,9.945689922183684
PBANKA_0830600,32.9999508899008,49.67660446555938,81.8010286422273,64.68201686447286
PBANKA_0830700,4.444039267564535,4.406296619536706,7.5960517457893175,7.50189182701855
PBANKA_0830800,25.225346044057535,44.509416983620596,50.500415861754895,34.278602360851565
PBANKA_0830900,2.2067674181574515,3.438325988788303,1.0107465639198085,4.130588258756814
PBANKA_0831000,125.39266238861542,144.42580868218116,153.32572367363053,430.7080529936632
PBANKA_0831100,57.64903783011868,73.97700715954002,76.89419667369896,93.55581471049548
PBANKA_0831200,2.938757445605526,4.793669257581681,7.878407365495414,10.737539824495153
PBANKA_0831300,38.60091579062716,53.31373348002657,50.70972648905666,51.48357136189201
PBANKA_0831400,12.715739428650801,20.80517831485076,26.678645324434964,13.853226608946603
PBANKA_0831500,5.29572586689425,10.28071883376904,5.530023692034039,7.792233679954233
PBANKA_0831600,0.42997144604886617,0.47368861603259277,0.5240112514783656,2.8890721459018973
PBANKA_0831700,14.56105269174398,14.541253660917198,25.80839389693046,28.959508891064257
PBANKA_0831800,13.299383078282975,25.27191172185932,16.37372055350539,15.442649032248818
PBANKA_0831900,52.69119715644091,72.25890354061208,42.22310376646398,22.394647643364127
PBANKA_0832000,17.653864015575497,35.70453799711172,2.8900707887212906,3.2879791754046748
PBANKA_0832100,4.037302852093064,3.420757899794494,1.64124972687209,4.333357169830783
PBANKA_0832200,285.72642203447197,251.49812501645948,264.97854927172034,225.61477856991917
PBANKA_0832300,15.012655337961366,24.426920708865417,7.226417954229988,8.867983583866566
PBANKA_0832400,7.692663109123937,11.123190051378891,8.721583529432593,7.268721355127681
PBANKA_0832500,7.319449363099607,11.221350138332957,7.472984735268038,8.678996548392346
PBANKA_0832600,59.46484327288377,99.71145367486078,124.75337990916475,103.45679625575853
PBANKA_0832700,1.7553258549000985,5.51132398493776,1.7895533900138083,3.4751410669277103
PBANKA_0832800,99.57960706668756,105.96785861132263,108.14153768254504,222.87465175966116
PBANKA_0832900,17.98397185615144,23.979938499401253,18.53957524668769,22.441387157104263
PBANKA_0833000,453.52186939162897,374.2313301351346,612.855919575172,736.0679745568789
PBANKA_0833100,118.0729056412642,132.08739936200183,218.06668664994447,199.0819680041583
PBANKA_0833200,79.92691435997256,91.04295200146433,105.44718722056956,100.22328848997773
PBANKA_0833300,3.691889943384528,3.2029683016016466,4.7048487787169915,5.537190992555307
PBANKA_0833400,35.424439292067014,63.95905857342421,59.01245490834599,38.22133380667489
PBANKA_0833500,6.781592689851819,13.364467089405421,3.5005977578623595,2.365279260212578
PBANKA_0833600,18.726535028957766,40.347996436674876,23.331973303253026,28.757622307005708
PBANKA_0833700,7.044222420778044,7.168196669713494,6.490792329106177,12.277764138147058
PBANKA_0833800,18.727908426648778,26.36997121979789,45.837437275562664,42.761148114629314
PBANKA_0833900,5.217626538711067,7.342768136726151,11.833962926316483,8.481864528763591
PBANKA_0834000,53.387790978528336,73.15236601399924,114.1753831384942,148.80116319602138
PBANKA_0834100,3.2695075889453205,6.751762109822411,2.2258729056631466,2.694662822823243
PBANKA_0834200,8.163992483199257,17.072366976064725,13.400587479617332,5.877391103352524
PBANKA_0834300,5.436849993053402,9.3374201188687,8.191425343365006,5.544942169005062
PBANKA_0834400,135.59587485031227,135.44139124168592,247.72522744629006,308.59976662040344
PBANKA_0834500,11.607565251101397,5.754491853872563,20.937989569212853,16.280718928807268
PBANKA_0834600,9.814741895547314,14.724010981125128,15.76976826516826,10.813734578841531
PBANKA_0834700,144.54044104622787,130.37540609530183,184.23597021959608,156.941854635445
PBANKA_0834800,14.594710684356638,24.837871132005034,17.950113830494534,10.55924331407036
PBANKA_0834900,29.27961203160229,45.28096940026231,44.81573526259718,32.78935238632199
PBANKA_0835000,17.818324533801334,20.34381336721992,26.992395786658168,19.63027112749993
PBANKA_0835100,43.69898448724615,42.75397582030001,54.816448730328695,53.3354983892982
PBANKA_0835200,147.5277552479667,110.62327313361912,238.77934038111206,185.3681771942179
PBANKA_0835300,186.13148101218204,205.67599851238234,233.33616399964527,193.02248934594945
PBANKA_0835400,12.385440653818128,29.80847667753733,9.556734755200782,12.193477427816529
PBANKA_0835500,47.98996829129854,69.41537768245387,66.27072665206424,58.703474004911286
PBANKA_0835600,19.466195899400763,21.108506567426666,19.25240438742421,45.8948942074761
PBANKA_0835700,6.9241849809071505,12.913450557891807,2.364658591948715,2.611103260669728
PBANKA_0835800,51.064369375601956,78.11591603958006,134.52824528288545,69.02266367818424
PBANKA_0835900,148.50637833479854,153.52832045279933,359.3899970544972,229.69254312227676
PBANKA_0836000,23.358829308367454,31.222951330977867,38.74673093962115,42.65623798889808
PBANKA_0836100,34.62092490453575,62.76917739532219,48.12775722436796,41.30290612332115
PBANKA_0836200,251.74476178727133,307.7218138303429,242.82255818176117,293.8623699060354
PBANKA_0836300,20.7984443116095,30.607723261379487,56.00067935991486,73.90037639238248
PBANKA_0836400,45.007202375896476,72.90378416227526,89.43973380135434,32.75747727022022
PBANKA_0836500,34.81461874021775,45.965638734420125,45.27844030323324,21.68716585115574
PBANKA_0836550,14.440180643943114,22.4989946753532,16.75233997946171,8.539342365313818
PBANKA_0836600,65.30844724848895,80.23839331012327,61.29129612653784,52.29746605621604
PBANKA_0836700,15.851045232369191,22.696226122182594,42.86920692703439,74.81206463524931
PBANKA_0836800,214.07396417089473,284.132456513984,532.5268300937797,598.0007349559643
PBANKA_0836850,0.3233618770749779,0.5129849706745249,0.49109043577826533,0
PBANKA_0836900,4.850808581862404,6.217302405608966,6.2888463452310805,7.069527170465686
PBANKA_0836921,0.252995078667467,0.8779624851874535,0.10672894865621281,0.36427055208885856
PBANKA_0836941,0.0814295900974236,1.9377124600782663,0.27481624026458035,1.0552047774071995
PBANKA_0836961,1.1796544723790983,0.5848179101164855,1.3436579958390662,0.5944767221039584
PBANKA_0836981,0.9978596591163349,2.2261161750666596,0.4472687569267336,0.08979692679399769
PBANKA_0837001,9.57461087653508,15.163786565250394,17.40363837209088,11.56529907790106
PBANKA_0837021,0,0,0.050732145998020436,0.12986326856979485
PBANKA_0837041,0,0,0,0
PBANKA_0837061,0.580185829444143,2.301033546342941,0.6526885706283784,0.2784568162602332
PBANKA_0837081,9.376573831965604,12.632483099021508,14.071129398102194,5.359055026104418
PBANKA_0837101,3.5959800499689516,11.119337864348111,1.7484142316226863,0.789804787938116
PBANKA_0837121,6.378914750479726,11.22963944299403,9.226354940144843,5.623205609915389
PBANKA_0837141,12.42461152391698,33.66405041499887,6.694548825344284,1.8597849746555026
PBANKA_0837161,0.13018193368325973,0,0.05491877940562406,0
PBANKA_0837181,0,0,0.11466150565093133,0
PBANKA_0837201,0.854664677934715,1.694812243765339,0.8172474453760431,5.250449204045644
PBANKA_0900600,0,0.12463931709357598,0.053030946363555743,0
