"","Name","pir","max_tpm","label_no_end","expt_assembly","expt"
"1370","NODE_4135_length_950_cov_2.88939",TRUE,1.190693,"ERX1787318_ERR1717084_Siegal20_NODE_4135_length_950_cov_2.88939","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1371","NODE_4137_length_950_cov_97.9006",TRUE,35.972766,"ERX1787318_ERR1717084_Siegal20_NODE_4137_length_950_cov_97.9006","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1372","NODE_4186_length_937_cov_5.94785",TRUE,2.46234,"ERX1787318_ERR1717084_Siegal20_NODE_4186_length_937_cov_5.94785","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1373","NODE_4205_length_930_cov_2.12457",TRUE,0.828828,"ERX1787318_ERR1717084_Siegal20_NODE_4205_length_930_cov_2.12457","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1374","NODE_4213_length_928_cov_10.5682",TRUE,4.630416,"ERX1787318_ERR1717084_Siegal20_NODE_4213_length_928_cov_10.5682","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1375","NODE_4228_length_921_cov_6.08083",TRUE,2.467657,"ERX1787318_ERR1717084_Siegal20_NODE_4228_length_921_cov_6.08083","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1376","NODE_4231_length_920_cov_1.71908",TRUE,0.960448,"ERX1787318_ERR1717084_Siegal20_NODE_4231_length_920_cov_1.71908","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1377","NODE_4274_length_904_cov_16.4865",TRUE,7.040862,"ERX1787318_ERR1717084_Siegal20_NODE_4274_length_904_cov_16.4865","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1378","NODE_4280_length_902_cov_2.84534",TRUE,1.190465,"ERX1787318_ERR1717084_Siegal20_NODE_4280_length_902_cov_2.84534","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1379","NODE_4305_length_897_cov_4.03444",TRUE,1.984625,"ERX1787318_ERR1717084_Siegal20_NODE_4305_length_897_cov_4.03444","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1380","NODE_4329_length_889_cov_8.72422",TRUE,4.554416,"ERX1787318_ERR1717084_Siegal20_NODE_4329_length_889_cov_8.72422","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1381","NODE_4348_length_882_cov_1.74002",TRUE,0.718434,"ERX1787318_ERR1717084_Siegal20_NODE_4348_length_882_cov_1.74002","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1382","NODE_4360_length_879_cov_8.18568",TRUE,3.813424,"ERX1787318_ERR1717084_Siegal20_NODE_4360_length_879_cov_8.18568","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1383","NODE_4387_length_869_cov_27.7899",TRUE,10.334358,"ERX1787318_ERR1717084_Siegal20_NODE_4387_length_869_cov_27.7899","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1384","NODE_4390_length_868_cov_8.64699",TRUE,3.840489,"ERX1787318_ERR1717084_Siegal20_NODE_4390_length_868_cov_8.64699","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1385","NODE_4434_length_856_cov_2.89763",TRUE,1.274402,"ERX1787318_ERR1717084_Siegal20_NODE_4434_length_856_cov_2.89763","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1386","NODE_4451_length_852_cov_127.049",TRUE,52.828289,"ERX1787318_ERR1717084_Siegal20_NODE_4451_length_852_cov_127.049","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1387","NODE_4541_length_823_cov_6.70443",TRUE,3.332493,"ERX1787318_ERR1717084_Siegal20_NODE_4541_length_823_cov_6.70443","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1388","NODE_4551_length_821_cov_2.33029",TRUE,1.393032,"ERX1787318_ERR1717084_Siegal20_NODE_4551_length_821_cov_2.33029","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1389","NODE_4572_length_814_cov_3.10935",TRUE,1.408992,"ERX1787318_ERR1717084_Siegal20_NODE_4572_length_814_cov_3.10935","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1390","NODE_4597_length_807_cov_6.22739",TRUE,2.755614,"ERX1787318_ERR1717084_Siegal20_NODE_4597_length_807_cov_6.22739","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1391","NODE_4707_length_779_cov_2.45442",TRUE,1.15452,"ERX1787318_ERR1717084_Siegal20_NODE_4707_length_779_cov_2.45442","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1392","NODE_4734_length_771_cov_2.26816",TRUE,1.060899,"ERX1787318_ERR1717084_Siegal20_NODE_4734_length_771_cov_2.26816","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1393","NODE_4757_length_764_cov_4.00564",TRUE,1.636765,"ERX1787318_ERR1717084_Siegal20_NODE_4757_length_764_cov_4.00564","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1394","NODE_4801_length_753_cov_12.6418",TRUE,5.718643,"ERX1787318_ERR1717084_Siegal20_NODE_4801_length_753_cov_12.6418","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1395","NODE_4818_length_749_cov_2.39914",TRUE,1.051015,"ERX1787318_ERR1717084_Siegal20_NODE_4818_length_749_cov_2.39914","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1396","NODE_4855_length_739_cov_1.61842",TRUE,0.909993,"ERX1787318_ERR1717084_Siegal20_NODE_4855_length_739_cov_1.61842","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1397","NODE_4868_length_737_cov_1.69062",TRUE,1.128427,"ERX1787318_ERR1717084_Siegal20_NODE_4868_length_737_cov_1.69062","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1398","NODE_4881_length_733_cov_3.47198",TRUE,1.894665,"ERX1787318_ERR1717084_Siegal20_NODE_4881_length_733_cov_3.47198","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1399","NODE_4956_length_712_cov_45.5403",TRUE,19.839419,"ERX1787318_ERR1717084_Siegal20_NODE_4956_length_712_cov_45.5403","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1400","NODE_4977_length_708_cov_6.61715",TRUE,2.897157,"ERX1787318_ERR1717084_Siegal20_NODE_4977_length_708_cov_6.61715","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1401","NODE_4986_length_706_cov_1.65745",TRUE,0.855399,"ERX1787318_ERR1717084_Siegal20_NODE_4986_length_706_cov_1.65745","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1402","NODE_5021_length_696_cov_5.69891",TRUE,2.731988,"ERX1787318_ERR1717084_Siegal20_NODE_5021_length_696_cov_5.69891","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1403","NODE_5130_length_673_cov_2.65534",TRUE,1.281765,"ERX1787318_ERR1717084_Siegal20_NODE_5130_length_673_cov_2.65534","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1404","NODE_5133_length_672_cov_5.16856",TRUE,2.262106,"ERX1787318_ERR1717084_Siegal20_NODE_5133_length_672_cov_5.16856","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1405","NODE_5177_length_662_cov_3.37562",TRUE,1.311823,"ERX1787318_ERR1717084_Siegal20_NODE_5177_length_662_cov_3.37562","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1406","NODE_5298_length_635_cov_4.8069",TRUE,1.905555,"ERX1787318_ERR1717084_Siegal20_NODE_5298_length_635_cov_4.8069","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1407","NODE_5400_length_609_cov_2.05776",TRUE,1.340061,"ERX1787318_ERR1717084_Siegal20_NODE_5400_length_609_cov_2.05776","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1408","NODE_686_length_8578_cov_18.8329",TRUE,6.51386,"ERX1787318_ERR1717084_Siegal20_NODE_686_length_8578_cov_18.8329","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1409","NODE_995_length_6702_cov_38.3745",TRUE,13.417348,"ERX1787318_ERR1717084_Siegal20_NODE_995_length_6702_cov_38.3745","ERX1787318_ERR1717084_Siegal20","Siegal20"
"1410","NODE_102_length_20959_cov_118.874",TRUE,96.498937,"ERX1787319_ERR1717085_Siegal20_NODE_102_length_20959_cov_118.874","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1411","NODE_1287_length_5419_cov_18.9087",TRUE,5.516859,"ERX1787319_ERR1717085_Siegal20_NODE_1287_length_5419_cov_18.9087","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1412","NODE_1373_length_5083_cov_31.5446",TRUE,27.362052,"ERX1787319_ERR1717085_Siegal20_NODE_1373_length_5083_cov_31.5446","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1413","NODE_1392_length_4991_cov_16.5912",TRUE,13.975527,"ERX1787319_ERR1717085_Siegal20_NODE_1392_length_4991_cov_16.5912","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1414","NODE_1423_length_4822_cov_17.9553",TRUE,15.22092,"ERX1787319_ERR1717085_Siegal20_NODE_1423_length_4822_cov_17.9553","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1415","NODE_1536_length_4412_cov_6.42047",TRUE,5.446149,"ERX1787319_ERR1717085_Siegal20_NODE_1536_length_4412_cov_6.42047","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1416","NODE_1539_length_4398_cov_20.332",TRUE,5.413064,"ERX1787319_ERR1717085_Siegal20_NODE_1539_length_4398_cov_20.332","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1417","NODE_1541_length_4393_cov_9.71946",TRUE,1.200538,"ERX1787319_ERR1717085_Siegal20_NODE_1541_length_4393_cov_9.71946","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1418","NODE_1559_length_4340_cov_16.6574",TRUE,4.412447,"ERX1787319_ERR1717085_Siegal20_NODE_1559_length_4340_cov_16.6574","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1419","NODE_1611_length_4156_cov_13.2453",TRUE,0.109119,"ERX1787319_ERR1717085_Siegal20_NODE_1611_length_4156_cov_13.2453","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1420","NODE_1620_length_4128_cov_117.178",TRUE,0.329711,"ERX1787319_ERR1717085_Siegal20_NODE_1620_length_4128_cov_117.178","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1421","NODE_1634_length_4086_cov_16.1593",TRUE,0.907328,"ERX1787319_ERR1717085_Siegal20_NODE_1634_length_4086_cov_16.1593","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1422","NODE_1639_length_4069_cov_8.04559",TRUE,6.788621,"ERX1787319_ERR1717085_Siegal20_NODE_1639_length_4069_cov_8.04559","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1423","NODE_1712_length_3827_cov_42.0846",TRUE,0.575684,"ERX1787319_ERR1717085_Siegal20_NODE_1712_length_3827_cov_42.0846","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1424","NODE_1715_length_3817_cov_18.7905",TRUE,1.950841,"ERX1787319_ERR1717085_Siegal20_NODE_1715_length_3817_cov_18.7905","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1425","NODE_1717_length_3814_cov_3.75924",TRUE,1.733319,"ERX1787319_ERR1717085_Siegal20_NODE_1717_length_3814_cov_3.75924","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1426","NODE_1735_length_3773_cov_5.79828",TRUE,0.282155,"ERX1787319_ERR1717085_Siegal20_NODE_1735_length_3773_cov_5.79828","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1427","NODE_1798_length_3598_cov_4.41998",TRUE,0.593654,"ERX1787319_ERR1717085_Siegal20_NODE_1798_length_3598_cov_4.41998","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1428","NODE_1819_length_3535_cov_4.08678",TRUE,3.673086,"ERX1787319_ERR1717085_Siegal20_NODE_1819_length_3535_cov_4.08678","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1429","NODE_1838_length_3489_cov_5.659",TRUE,5.280694,"ERX1787319_ERR1717085_Siegal20_NODE_1838_length_3489_cov_5.659","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1430","NODE_1852_length_3471_cov_8.92477",TRUE,7.02865,"ERX1787319_ERR1717085_Siegal20_NODE_1852_length_3471_cov_8.92477","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1431","NODE_1869_length_3425_cov_10.7792",TRUE,6.906438,"ERX1787319_ERR1717085_Siegal20_NODE_1869_length_3425_cov_10.7792","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1432","NODE_1886_length_3382_cov_19.2979",TRUE,18.781884,"ERX1787319_ERR1717085_Siegal20_NODE_1886_length_3382_cov_19.2979","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1433","NODE_1890_length_3366_cov_80.5545",TRUE,73.351965,"ERX1787319_ERR1717085_Siegal20_NODE_1890_length_3366_cov_80.5545","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1434","NODE_1943_length_3232_cov_10.8174",TRUE,9.515616,"ERX1787319_ERR1717085_Siegal20_NODE_1943_length_3232_cov_10.8174","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1435","NODE_1975_length_3158_cov_3.84177",TRUE,3.512274,"ERX1787319_ERR1717085_Siegal20_NODE_1975_length_3158_cov_3.84177","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1436","NODE_1987_length_3136_cov_9.0792",TRUE,8.429425,"ERX1787319_ERR1717085_Siegal20_NODE_1987_length_3136_cov_9.0792","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1437","NODE_2005_length_3072_cov_14.6258",TRUE,13.336013,"ERX1787319_ERR1717085_Siegal20_NODE_2005_length_3072_cov_14.6258","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1438","NODE_2012_length_3050_cov_3.80534",TRUE,3.368326,"ERX1787319_ERR1717085_Siegal20_NODE_2012_length_3050_cov_3.80534","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1439","NODE_2035_length_2987_cov_13.1855",TRUE,12.071736,"ERX1787319_ERR1717085_Siegal20_NODE_2035_length_2987_cov_13.1855","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1440","NODE_2036_length_2987_cov_4.38813",TRUE,4.170707,"ERX1787319_ERR1717085_Siegal20_NODE_2036_length_2987_cov_4.38813","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1441","NODE_2040_length_2979_cov_3.27941",TRUE,2.286281,"ERX1787319_ERR1717085_Siegal20_NODE_2040_length_2979_cov_3.27941","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1442","NODE_2046_length_2966_cov_4.67606",TRUE,0.026104,"ERX1787319_ERR1717085_Siegal20_NODE_2046_length_2966_cov_4.67606","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1443","NODE_2067_length_2917_cov_11.29",TRUE,10.180409,"ERX1787319_ERR1717085_Siegal20_NODE_2067_length_2917_cov_11.29","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1444","NODE_2085_length_2872_cov_16.4554",TRUE,0.270337,"ERX1787319_ERR1717085_Siegal20_NODE_2085_length_2872_cov_16.4554","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1445","NODE_2101_length_2841_cov_4.6967",TRUE,4.267367,"ERX1787319_ERR1717085_Siegal20_NODE_2101_length_2841_cov_4.6967","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1446","NODE_2108_length_2834_cov_37.7895",TRUE,0.109714,"ERX1787319_ERR1717085_Siegal20_NODE_2108_length_2834_cov_37.7895","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1447","NODE_2121_length_2800_cov_28.7424",TRUE,0.833754,"ERX1787319_ERR1717085_Siegal20_NODE_2121_length_2800_cov_28.7424","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1448","NODE_2142_length_2753_cov_20.7617",TRUE,16.644872,"ERX1787319_ERR1717085_Siegal20_NODE_2142_length_2753_cov_20.7617","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1449","NODE_2143_length_2748_cov_34.2718",TRUE,0.255297,"ERX1787319_ERR1717085_Siegal20_NODE_2143_length_2748_cov_34.2718","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1450","NODE_2161_length_2702_cov_6.99207",TRUE,6.414631,"ERX1787319_ERR1717085_Siegal20_NODE_2161_length_2702_cov_6.99207","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1451","NODE_2170_length_2671_cov_6.9396",TRUE,0,"ERX1787319_ERR1717085_Siegal20_NODE_2170_length_2671_cov_6.9396","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1452","NODE_2171_length_2669_cov_21.228",TRUE,0.117144,"ERX1787319_ERR1717085_Siegal20_NODE_2171_length_2669_cov_21.228","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1453","NODE_2192_length_2626_cov_5.89615",TRUE,0.596245,"ERX1787319_ERR1717085_Siegal20_NODE_2192_length_2626_cov_5.89615","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1454","NODE_2199_length_2610_cov_15.6207",TRUE,14.405854,"ERX1787319_ERR1717085_Siegal20_NODE_2199_length_2610_cov_15.6207","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1455","NODE_2222_length_2542_cov_31.0044",TRUE,27.56869,"ERX1787319_ERR1717085_Siegal20_NODE_2222_length_2542_cov_31.0044","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1456","NODE_2225_length_2539_cov_11.4541",TRUE,0,"ERX1787319_ERR1717085_Siegal20_NODE_2225_length_2539_cov_11.4541","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1457","NODE_2226_length_2538_cov_14.4172",TRUE,12.472929,"ERX1787319_ERR1717085_Siegal20_NODE_2226_length_2538_cov_14.4172","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1458","NODE_2227_length_2533_cov_113.954",TRUE,0.155087,"ERX1787319_ERR1717085_Siegal20_NODE_2227_length_2533_cov_113.954","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1459","NODE_2239_length_2499_cov_46.8449",TRUE,0.094448,"ERX1787319_ERR1717085_Siegal20_NODE_2239_length_2499_cov_46.8449","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1460","NODE_2259_length_2439_cov_20.7106",TRUE,0.355728,"ERX1787319_ERR1717085_Siegal20_NODE_2259_length_2439_cov_20.7106","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1461","NODE_2261_length_2431_cov_18.8737",TRUE,15.773845,"ERX1787319_ERR1717085_Siegal20_NODE_2261_length_2431_cov_18.8737","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1462","NODE_2267_length_2402_cov_13.6221",TRUE,1.282712,"ERX1787319_ERR1717085_Siegal20_NODE_2267_length_2402_cov_13.6221","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1463","NODE_2283_length_2371_cov_5.09456",TRUE,0.667345,"ERX1787319_ERR1717085_Siegal20_NODE_2283_length_2371_cov_5.09456","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1464","NODE_2286_length_2369_cov_9.14996",TRUE,0.968556,"ERX1787319_ERR1717085_Siegal20_NODE_2286_length_2369_cov_9.14996","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1465","NODE_2299_length_2335_cov_11.0158",TRUE,0,"ERX1787319_ERR1717085_Siegal20_NODE_2299_length_2335_cov_11.0158","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1466","NODE_2318_length_2297_cov_15.289",TRUE,0,"ERX1787319_ERR1717085_Siegal20_NODE_2318_length_2297_cov_15.289","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1467","NODE_2326_length_2285_cov_10.8825",TRUE,0.069531,"ERX1787319_ERR1717085_Siegal20_NODE_2326_length_2285_cov_10.8825","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1468","NODE_2330_length_2278_cov_4.01439",TRUE,0.069769,"ERX1787319_ERR1717085_Siegal20_NODE_2330_length_2278_cov_4.01439","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1469","NODE_2340_length_2262_cov_47.0634",TRUE,44.847433,"ERX1787319_ERR1717085_Siegal20_NODE_2340_length_2262_cov_47.0634","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1470","NODE_2350_length_2251_cov_8.96903",TRUE,9.0145,"ERX1787319_ERR1717085_Siegal20_NODE_2350_length_2251_cov_8.96903","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1471","NODE_2353_length_2244_cov_20.9356",TRUE,0.248318,"ERX1787319_ERR1717085_Siegal20_NODE_2353_length_2244_cov_20.9356","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1472","NODE_2375_length_2209_cov_8.039",TRUE,7.689724,"ERX1787319_ERR1717085_Siegal20_NODE_2375_length_2209_cov_8.039","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1473","NODE_2400_length_2168_cov_6.2177",TRUE,0,"ERX1787319_ERR1717085_Siegal20_NODE_2400_length_2168_cov_6.2177","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1474","NODE_2407_length_2160_cov_4.64561",TRUE,4.701493,"ERX1787319_ERR1717085_Siegal20_NODE_2407_length_2160_cov_4.64561","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1475","NODE_2413_length_2155_cov_7.16619",TRUE,6.792279,"ERX1787319_ERR1717085_Siegal20_NODE_2413_length_2155_cov_7.16619","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1476","NODE_2431_length_2123_cov_3.5",TRUE,0,"ERX1787319_ERR1717085_Siegal20_NODE_2431_length_2123_cov_3.5","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1477","NODE_2438_length_2117_cov_4.24539",TRUE,3.862207,"ERX1787319_ERR1717085_Siegal20_NODE_2438_length_2117_cov_4.24539","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1478","NODE_2461_length_2085_cov_8.96749",TRUE,0.231113,"ERX1787319_ERR1717085_Siegal20_NODE_2461_length_2085_cov_8.96749","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1479","NODE_2483_length_2041_cov_7.91541",TRUE,7.575556,"ERX1787319_ERR1717085_Siegal20_NODE_2483_length_2041_cov_7.91541","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1480","NODE_2488_length_2031_cov_8.79909",TRUE,8.331839,"ERX1787319_ERR1717085_Siegal20_NODE_2488_length_2031_cov_8.79909","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1481","NODE_2507_length_1997_cov_5.7863",TRUE,5.338072,"ERX1787319_ERR1717085_Siegal20_NODE_2507_length_1997_cov_5.7863","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1482","NODE_2518_length_1970_cov_8.46214",TRUE,0.082137,"ERX1787319_ERR1717085_Siegal20_NODE_2518_length_1970_cov_8.46214","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1483","NODE_2523_length_1965_cov_3.78429",TRUE,3.583261,"ERX1787319_ERR1717085_Siegal20_NODE_2523_length_1965_cov_3.78429","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1484","NODE_2524_length_1964_cov_4.55998",TRUE,0,"ERX1787319_ERR1717085_Siegal20_NODE_2524_length_1964_cov_4.55998","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1485","NODE_2544_length_1937_cov_7.49203",TRUE,7.49357,"ERX1787319_ERR1717085_Siegal20_NODE_2544_length_1937_cov_7.49203","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1486","NODE_2549_length_1926_cov_6.92624",TRUE,5.730421,"ERX1787319_ERR1717085_Siegal20_NODE_2549_length_1926_cov_6.92624","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1487","NODE_2551_length_1925_cov_21.007",TRUE,0.04216,"ERX1787319_ERR1717085_Siegal20_NODE_2551_length_1925_cov_21.007","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1488","NODE_2554_length_1919_cov_18.4351",TRUE,0.169241,"ERX1787319_ERR1717085_Siegal20_NODE_2554_length_1919_cov_18.4351","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1489","NODE_2556_length_1913_cov_3.176",TRUE,3.736604,"ERX1787319_ERR1717085_Siegal20_NODE_2556_length_1913_cov_3.176","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1490","NODE_2558_length_1910_cov_7.38706",TRUE,7.089683,"ERX1787319_ERR1717085_Siegal20_NODE_2558_length_1910_cov_7.38706","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1491","NODE_2562_length_1906_cov_5.27175",TRUE,5.372518,"ERX1787319_ERR1717085_Siegal20_NODE_2562_length_1906_cov_5.27175","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1492","NODE_2607_length_1837_cov_5.00561",TRUE,0.044473,"ERX1787319_ERR1717085_Siegal20_NODE_2607_length_1837_cov_5.00561","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1493","NODE_2626_length_1816_cov_13.7291",TRUE,13.023081,"ERX1787319_ERR1717085_Siegal20_NODE_2626_length_1816_cov_13.7291","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1494","NODE_2654_length_1775_cov_3.58953",TRUE,3.284487,"ERX1787319_ERR1717085_Siegal20_NODE_2654_length_1775_cov_3.58953","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1495","NODE_2656_length_1775_cov_5.46744",TRUE,5.643767,"ERX1787319_ERR1717085_Siegal20_NODE_2656_length_1775_cov_5.46744","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1496","NODE_2663_length_1767_cov_3.47839",TRUE,0.093003,"ERX1787319_ERR1717085_Siegal20_NODE_2663_length_1767_cov_3.47839","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1497","NODE_2668_length_1762_cov_5.61687",TRUE,3.49902,"ERX1787319_ERR1717085_Siegal20_NODE_2668_length_1762_cov_5.61687","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1498","NODE_2679_length_1742_cov_1.8441",TRUE,1.890866,"ERX1787319_ERR1717085_Siegal20_NODE_2679_length_1742_cov_1.8441","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1499","NODE_2687_length_1726_cov_13.2729",TRUE,13.378566,"ERX1787319_ERR1717085_Siegal20_NODE_2687_length_1726_cov_13.2729","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1500","NODE_2694_length_1714_cov_6.54611",TRUE,6.165148,"ERX1787319_ERR1717085_Siegal20_NODE_2694_length_1714_cov_6.54611","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1501","NODE_2709_length_1694_cov_4.26785",TRUE,0,"ERX1787319_ERR1717085_Siegal20_NODE_2709_length_1694_cov_4.26785","ERX1787319_ERR1717085_Siegal20","Siegal20"
"1502","NODE_2725_length_1669_cov_2.37856",TRUE,2.384357,"ERX1787319_ERR1717085_Siegal20_NODE_2725_length_1669_cov_2.37856","ERX1787319_ERR1717085_Siegal20","Siegal20"
