"Name","ERX2560132_ERR2541714_TPM","pir","subfam"
"NODE_236_length_754_cov_8.99428",7.182441,FALSE,"noCluster"
"NODE_237_length_752_cov_10.5237",8.107118,FALSE,"noCluster"
"NODE_238_length_751_cov_10.0187",9.383828,FALSE,"noCluster"
"NODE_239_length_751_cov_4.9181",4.330997,FALSE,"noCluster"
"NODE_240_length_751_cov_3.54598",2.568393,FALSE,"noCluster"
"NODE_241_length_750_cov_6.71079",5.06126,FALSE,"noCluster"
"NODE_242_length_748_cov_12.5916",9.975044,FALSE,"noCluster"
"NODE_243_length_748_cov_4.33045",3.627289,FALSE,"noCluster"
"NODE_244_length_747_cov_6.57659",4.723382,FALSE,"noCluster"
"NODE_245_length_744_cov_6.00726",4.382087,FALSE,"noCluster"
"NODE_246_length_743_cov_1.93895",1.646056,FALSE,"noCluster"
"NODE_247_length_743_cov_2.78343",2.194742,FALSE,"noCluster"
"NODE_248_length_742_cov_5.4163",6.961768,FALSE,"noCluster"
"NODE_249_length_741_cov_9.49563",7.707618,FALSE,"noCluster"
"NODE_250_length_741_cov_3.38776",2.936235,FALSE,"noCluster"
"NODE_251_length_740_cov_4.93139",3.860348,FALSE,"noCluster"
"NODE_252_length_740_cov_15.3226",12.132522,FALSE,"noCluster"
"NODE_253_length_739_cov_2.23538",2.025523,FALSE,"noCluster"
"NODE_254_length_739_cov_12.3246",4.234839,FALSE,"noCluster"
"NODE_255_length_739_cov_3.60088",5.524155,FALSE,"noCluster"
"NODE_256_length_736_cov_8.23642",6.10771,FALSE,"noCluster"
"NODE_257_length_736_cov_14.8634",11.29001,FALSE,"noCluster"
"NODE_258_length_735_cov_13.8176",10.753132,FALSE,"noCluster"
"NODE_259_length_732_cov_49.0798",62.467089,FALSE,"noCluster"
"NODE_260_length_731_cov_13.1391",10.453886,FALSE,"noCluster"
"NODE_261_length_731_cov_3.42456",2.613471,FALSE,"noCluster"
"NODE_262_length_731_cov_4.38018",4.480237,FALSE,"noCluster"
"NODE_263_length_728_cov_2.63893",2.439404,FALSE,"noCluster"
"NODE_264_length_727_cov_10.3036",8.834683,FALSE,"noCluster"
"NODE_265_length_726_cov_10.4069",8.285141,FALSE,"noCluster"
"NODE_266_length_726_cov_3.6468",3.012778,FALSE,"noCluster"
"NODE_267_length_724_cov_4.98954",3.212242,FALSE,"noCluster"
"NODE_268_length_724_cov_3.22422",4.26858,FALSE,"noCluster"
"NODE_269_length_723_cov_8.76198",6.246422,FALSE,"noCluster"
"NODE_270_length_722_cov_10.3358",7.726995,FALSE,"noCluster"
"NODE_271_length_722_cov_10.6057",8.343139,FALSE,"noCluster"
"NODE_272_length_721_cov_10.0646",7.787917,FALSE,"noCluster"
"NODE_273_length_720_cov_2.88271",2.093111,FALSE,"noCluster"
"NODE_274_length_720_cov_5.61955",6.659898,FALSE,"noCluster"
"NODE_275_length_719_cov_12.4066",13.915082,FALSE,"noCluster"
"NODE_276_length_719_cov_3.17771",2.287411,FALSE,"noCluster"
"NODE_277_length_717_cov_3.46224",2.678069,FALSE,"noCluster"
"NODE_278_length_717_cov_6.65106",4.973556,FALSE,"noCluster"
"NODE_279_length_716_cov_12.5129",9.773077,FALSE,"noCluster"
"NODE_280_length_716_cov_7.74281",10.539335,FALSE,"noCluster"
"NODE_281_length_716_cov_58.2269",84.092281,FALSE,"noCluster"
"NODE_282_length_715_cov_37.5242",29.755114,FALSE,"noCluster"
"NODE_283_length_715_cov_3.69091",3.071496,FALSE,"noCluster"
"NODE_284_length_714_cov_5.06373",3.846184,FALSE,"noCluster"
"NODE_285_length_714_cov_17.519",11.923171,FALSE,"noCluster"
"NODE_286_length_714_cov_28.9818",40.875937,FALSE,"noCluster"
"NODE_287_length_713_cov_3.79179",2.697222,FALSE,"noCluster"
"NODE_288_length_713_cov_32.7082",35.640461,FALSE,"noCluster"
"NODE_289_length_709_cov_5.3685",4.462708,FALSE,"noCluster"
"NODE_290_length_708_cov_4.27106",3.304439,FALSE,"noCluster"
"NODE_291_length_708_cov_2.28331",2.138166,FALSE,"noCluster"
"NODE_292_length_708_cov_1.60184",1.360651,FALSE,"noCluster"
"NODE_293_length_706_cov_8.42396",6.437597,FALSE,"noCluster"
"NODE_294_length_705_cov_12.0908",9.185236,FALSE,"noCluster"
"NODE_295_length_705_cov_3.47538",2.345167,FALSE,"noCluster"
"NODE_296_length_704_cov_14.5609",19.972025,FALSE,"noCluster"
"NODE_297_length_703_cov_33.6559",27.067059,FALSE,"noCluster"
"NODE_298_length_703_cov_7.5679",6.864834,FALSE,"noCluster"
"NODE_299_length_703_cov_1.41821",0.980691,FALSE,"noCluster"
"NODE_300_length_700_cov_3.43256",2.958136,FALSE,"noCluster"
"NODE_301_length_700_cov_3.23256",2.563718,FALSE,"noCluster"
"NODE_302_length_700_cov_2.88372",2.1693,FALSE,"noCluster"
"NODE_303_length_699_cov_33.6118",25.683931,FALSE,"noCluster"
"NODE_304_length_698_cov_6.48367",5.3441,FALSE,"noCluster"
"NODE_305_length_697_cov_6.86449",5.155588,FALSE,"noCluster"
"NODE_306_length_697_cov_4.79128",3.767545,FALSE,"noCluster"
"NODE_307_length_697_cov_3.92991",2.974378,FALSE,"noCluster"
"NODE_308_length_697_cov_5.90498",4.759004,FALSE,"noCluster"
"NODE_309_length_697_cov_15.4439",11.500927,FALSE,"noCluster"
"NODE_310_length_696_cov_6.52106",4.966385,FALSE,"noCluster"
"NODE_311_length_696_cov_5.85491",4.370419,FALSE,"noCluster"
"NODE_312_length_696_cov_8.48362",5.959662,FALSE,"noCluster"
"NODE_313_length_696_cov_2.69111",6.158318,FALSE,"noCluster"
"NODE_314_length_695_cov_8.04219",5.970609,FALSE,"noCluster"
"NODE_315_length_695_cov_23.5797",18.707985,FALSE,"noCluster"
"NODE_316_length_695_cov_9.71719",7.502405,FALSE,"noCluster"
"NODE_317_length_694_cov_10.3537",7.975462,FALSE,"noCluster"
"NODE_318_length_694_cov_2.82316",1.595115,FALSE,"noCluster"
"NODE_319_length_692_cov_3.29827",2.064096,FALSE,"noCluster"
"NODE_320_length_692_cov_41.8022",40.885138,FALSE,"noCluster"
"NODE_321_length_689_cov_8.09148",6.842097,FALSE,"noCluster"
"NODE_322_length_689_cov_5.7918",8.452003,FALSE,"noCluster"
"NODE_323_length_688_cov_2.75039",2.217739,FALSE,"noCluster"
"NODE_324_length_688_cov_2.60821",2.419351,FALSE,"noCluster"
"NODE_325_length_688_cov_17.06",17.540296,FALSE,"noCluster"
"NODE_326_length_687_cov_5.18829",5.857665,FALSE,"noCluster"
"NODE_327_length_687_cov_7.23101",9.51027,FALSE,"noCluster"
"NODE_328_length_687_cov_2.72943",1.817896,FALSE,"noCluster"
"NODE_329_length_685_cov_4.34127",4.460376,FALSE,"noCluster"
"NODE_330_length_685_cov_5.26667",6.893308,FALSE,"noCluster"
"NODE_331_length_683_cov_8.99522",7.335645,FALSE,"noCluster"
"NODE_332_length_682_cov_37.6284",20.570052,FALSE,"noCluster"
"NODE_333_length_682_cov_8.69219",12.847254,FALSE,"noCluster"
"NODE_334_length_681_cov_10.9824",8.375206,FALSE,"noCluster"
"NODE_335_length_680_cov_3.2704",3.069888,FALSE,"noCluster"
