"Name","SRX697842_SRR1571712_TPM","SRX697843_SRR1571713_TPM","SRX697844_SRR1571714_TPM","SRX697845_SRR1571715_TPM","pir","subfam"
"NODE_18148_length_160_cov_4.30476",1.289519,0.694218,0,1.392029,FALSE,"none"
"NODE_18149_length_160_cov_0.87619",0,0,0,0,FALSE,"none"
"NODE_18150_length_160_cov_0.866667",0,0.694218,0,0,FALSE,"none"
"NODE_18151_length_160_cov_0.647619",0,0,0,0,FALSE,"none"
"NODE_18152_length_160_cov_0.685714",0,0.694218,0,0,FALSE,"none"
"NODE_18153_length_160_cov_75.2286",4.311796,8.890635,11.658235,8.928251,FALSE,"none"
"NODE_18154_length_160_cov_0.895238",0,0.694218,0,0,FALSE,"none"
"NODE_18155_length_160_cov_7.65714",1.289519,0,0.782563,0,FALSE,"none"
"NODE_18156_length_160_cov_3.88571",0,0,1.648795,0,FALSE,"none"
"NODE_18157_length_160_cov_95.8667",13.571501,21.36543,12.686781,15.681424,FALSE,"none"
"NODE_18158_length_160_cov_3.1619",0.64476,0,0,0.696015,FALSE,"none"
"NODE_18159_length_160_cov_1.79048",1.289519,0,0.782563,0.696015,FALSE,"none"
"NODE_18160_length_160_cov_39.2286",4.410834,4.165461,6.260505,6.593716,FALSE,"none"
"NODE_18162_length_160_cov_110.448",15.047144,8.41019,22.157443,19.525746,FALSE,"none"
"NODE_18163_length_160_cov_11.4667",0.7051,0,0,2.088044,FALSE,"none"
"NODE_18164_length_160_cov_4.15238",1.934279,2.082654,0.782563,1.392029,FALSE,"none"
"NODE_18165_length_160_cov_32.8952",4.202428,3.09987,4.035508,3.050609,FALSE,"none"
"NODE_18166_length_160_cov_17.5333",2.57776,1.388436,3.902186,0,FALSE,"none"
"NODE_18167_length_160_cov_35.2095",6.295762,10.710644,8.919441,1.567906,FALSE,"none"
"NODE_18168_length_160_cov_4.39048",0,1.388436,1.565126,0,FALSE,"none"
"NODE_18174_length_160_cov_1705.79",0,0.767591,0.825612,1.566337,FALSE,"none"
"NODE_18183_length_160_cov_14.2476",4.026537,1.388436,0.824127,1.461143,FALSE,"none"
"NODE_18184_length_160_cov_2.46667",0,0,0,0,FALSE,"none"
"NODE_18185_length_159_cov_1.07692",0,0.705007,0,0,FALSE,"none"
"NODE_18186_length_159_cov_1.01923",0,0,0,0.707001,FALSE,"none"
"NODE_18187_length_159_cov_1.53846",0.65492,0,0,0,FALSE,"none"
"NODE_18188_length_159_cov_0.807692",0,0.705007,0,0,FALSE,"none"
"NODE_18189_length_159_cov_0.855769",0,0,0,0.707001,FALSE,"none"
"NODE_18190_length_159_cov_0.759615",0.65492,0,0,0,FALSE,"none"
"NODE_18191_length_159_cov_0.884615",0,0,0,0,FALSE,"none"
"NODE_18192_length_159_cov_0.884615",0,0.705007,0,0,FALSE,"none"
"NODE_18193_length_159_cov_1.72115",1.309841,0,0,0,FALSE,"none"
"NODE_18194_length_159_cov_0.884615",0,0,0,0.707001,FALSE,"none"
"NODE_18195_length_159_cov_0.644231",0,0,0,0,FALSE,"none"
"NODE_18196_length_159_cov_0.788462",0,0,0.794325,0,FALSE,"none"
"NODE_18197_length_159_cov_18.2212",3.929522,2.820027,3.971627,4.242005,FALSE,"none"
"NODE_18198_length_159_cov_1.33654",0,0,0,0,FALSE,"none"
"NODE_18199_length_159_cov_4.60577",1.964761,0.705007,0,0,FALSE,"none"
"NODE_18200_length_159_cov_6.20192",0,0,1.589372,1.414404,FALSE,"none"
"NODE_18201_length_159_cov_2.48077",0,0,0,0,FALSE,"none"
"NODE_18202_length_159_cov_80.3269",10.445672,13.395127,23.010518,14.788326,FALSE,"none"
"NODE_18203_length_159_cov_60.5288",7.859044,9.870094,16.680832,10.605013,FALSE,"none"
"NODE_18209_length_159_cov_69.8269",9.39911,16.437307,11.709391,4.954327,FALSE,"none"
"NODE_18210_length_159_cov_94.4231",15.32353,16.215171,17.478525,14.361252,FALSE,"none"
"NODE_18212_length_159_cov_243.019",37.303509,39.433834,36.10536,25.428293,FALSE,"none"
"NODE_18213_length_159_cov_145.885",7.99359,8.991461,13.991674,13.963414,FALSE,"none"
"NODE_18214_length_159_cov_3755.84",178.015062,201.000382,198.834173,167.0238,FALSE,"none"
"NODE_18224_length_158_cov_0.718447",0,0,0,0.718386,FALSE,"none"
"NODE_18225_length_158_cov_0.84466",0,0,0,0.718386,FALSE,"none"
"NODE_18226_length_158_cov_3.29126",0.665466,0,0.806522,0.718386,FALSE,"none"
"NODE_18227_length_158_cov_0.883495",0,0,0,0.718386,FALSE,"none"
"NODE_18228_length_158_cov_1.18447",0,0.716239,0,0,FALSE,"none"
"NODE_18229_length_158_cov_0.893204",0,0,0.806522,0,FALSE,"none"
"NODE_18230_length_158_cov_0.893204",0,0,0,0.718386,FALSE,"none"
"NODE_18231_length_158_cov_3.57282",0.665466,0,0,0.718386,FALSE,"none"
"NODE_18232_length_158_cov_0.893204",0,0.716239,0,0,FALSE,"none"
"NODE_18233_length_158_cov_0.893204",0,0.716239,0,0,FALSE,"none"
"NODE_18234_length_158_cov_0.61165",0,0,0,0.718386,FALSE,"none"
"NODE_18235_length_158_cov_74.8641",18.039174,20.138375,12.649469,8.250314,FALSE,"none"
"NODE_18236_length_158_cov_0.815534",0,0,0.806522,0,FALSE,"none"
"NODE_18237_length_158_cov_1.74757",0,0.716239,1.613043,0,FALSE,"none"
"NODE_18239_length_158_cov_2.81553",0,0,1.612903,0,FALSE,"none"
"NODE_18240_length_158_cov_1.68932",0,0,0,0,FALSE,"none"
"NODE_18241_length_158_cov_3.58252",0.665466,0.716239,1.635564,0.718386,FALSE,"none"
"NODE_18242_length_158_cov_12.8252",2.465189,0.716239,1.613043,2.873543,FALSE,"none"
"NODE_18243_length_158_cov_1.23301",59.097715,49.508654,58.02347,53.163672,FALSE,"none"
"NODE_18245_length_158_cov_30.5922",5.301385,4.839556,4.348612,5.385471,FALSE,"none"
"NODE_18247_length_158_cov_712.32",67.233052,122.568797,188.009227,95.098865,FALSE,"none"
"NODE_18249_length_158_cov_44.9223",7.10825,5.729914,5.618268,5.0287,FALSE,"none"
"NODE_18250_length_158_cov_14.0291",0,0,0,0.718386,FALSE,"none"
"NODE_18251_length_158_cov_12.699",0.665466,1.432478,2.419565,4.310314,FALSE,"none"
"NODE_18252_length_158_cov_1.47573",0,0,0,0,FALSE,"none"
"NODE_18257_length_158_cov_10.8252",0,2.865446,0.806522,2.873543,FALSE,"none"
"NODE_18259_length_158_cov_7292.05",651.930844,730.714164,810.855159,692.532078,FALSE,"none"
"NODE_18262_length_158_cov_6167.82",1212.655814,1265.834124,1296.994588,1196.350547,FALSE,"none"
"NODE_18267_length_158_cov_3728.06",718.062289,714.188961,687.513456,757.850799,FALSE,"none"
"NODE_18296_length_158_cov_6.78641",0.665466,0.716239,1.058374,0,FALSE,"none"
"NODE_18297_length_158_cov_6.59223",0.665466,0,1.613043,1.436776,FALSE,"none"
"NODE_18298_length_158_cov_4.90291",0,0,1.7619,0,FALSE,"none"
"NODE_18299_length_158_cov_6.63107",1.996398,1.432478,2.419565,0.762511,FALSE,"none"
"NODE_18300_length_158_cov_12.4466",1.996415,2.148718,3.226086,0,FALSE,"none"
"NODE_18301_length_157_cov_4.94118",0,1.455646,0,0.730138,FALSE,"none"
"NODE_18302_length_157_cov_0.754902",0,0,0.819054,0,FALSE,"none"
"NODE_18303_length_157_cov_0.696078",0,0,0,0,FALSE,"none"
"NODE_18304_length_157_cov_13.2549",0.676368,4.123116,2.457138,2.656944,FALSE,"none"
"NODE_18305_length_157_cov_0.833333",0,0,0,0.730138,FALSE,"none"
"NODE_18306_length_157_cov_1.23529",0,0.734631,0.819059,0,FALSE,"none"
"NODE_18307_length_157_cov_1.80392",0.676368,0,0,0.730138,FALSE,"none"
"NODE_18308_length_157_cov_1.80392",0,1.455646,0,0,FALSE,"none"
"NODE_18309_length_157_cov_0.872549",0.676368,0,0,0,FALSE,"none"
"NODE_18310_length_157_cov_0.901961",0,0,0,0,FALSE,"none"
"NODE_18311_length_157_cov_0.823529",0.676368,0,0,0,FALSE,"none"
"NODE_18312_length_157_cov_1.26471",0.676368,0,0,0,FALSE,"none"
"NODE_18313_length_157_cov_0.852941",0,0.727823,0,0,FALSE,"none"
"NODE_18314_length_157_cov_1.30392",0.676368,0,0.819054,0,FALSE,"none"
"NODE_18315_length_157_cov_1.33333",0,0.727823,0,0,FALSE,"none"
"NODE_18316_length_157_cov_0.941176",0.676368,0,0,0,FALSE,"none"
"NODE_18317_length_157_cov_3.04902",0,0.727823,0.819054,0.730138,FALSE,"none"
"NODE_18318_length_157_cov_3.81373",0.676368,0,0,0,FALSE,"none"
"NODE_18319_length_157_cov_1.45098",0.676368,0,0,0,FALSE,"none"
"NODE_18320_length_157_cov_2.08824",1.352736,0,0,0,FALSE,"none"
"NODE_18321_length_157_cov_19.8137",3.260739,2.691696,1.81955,2.920551,FALSE,"none"
"NODE_18322_length_157_cov_29.451",4.517204,3.760856,4.321071,5.366213,FALSE,"none"
"NODE_18323_length_157_cov_50.2843",7.44005,4.705665,8.190538,5.846043,FALSE,"none"
"NODE_18325_length_157_cov_2.81373",1.352736,0,0.819054,0,FALSE,"none"
"NODE_18326_length_157_cov_39.3235",4.910567,5.822551,4.407804,2.202037,FALSE,"none"
"NODE_18327_length_157_cov_75.4412",16.228389,13.103008,11.466754,10.221929,FALSE,"none"
"NODE_18328_length_157_cov_162.206",30.488133,27.944972,22.712861,16.3137,FALSE,"none"
"NODE_18336_length_157_cov_25789.6",25.605552,43.523806,36.479911,39.567742,FALSE,"none"
"NODE_18343_length_157_cov_18.7255",3.381841,2.183469,3.276215,0.730138,FALSE,"none"
"NODE_18344_length_157_cov_18.1176",7.44005,3.639116,8.090031,3.650699,FALSE,"none"
"NODE_18349_length_157_cov_135.745",2.707896,1.457394,0,3.652258,FALSE,"none"
"NODE_18358_length_157_cov_3.43137",0,0,0,0,FALSE,"none"
"NODE_18359_length_157_cov_2.35294",0,1.664005,0.819054,0,FALSE,"none"
"NODE_18360_length_157_cov_20.6667",3.550531,3.639116,3.425267,2.190413,FALSE,"none"
"NODE_18361_length_156_cov_1.0297",0.6876,0.739734,0,0,FALSE,"none"
"NODE_18362_length_156_cov_1",0,0,0.831862,0,FALSE,"none"
"NODE_18363_length_156_cov_1.46535",0,0,0,0.742268,FALSE,"none"
"NODE_18364_length_46_cov_0.851485",0,0,0,0,FALSE,"none"
"NODE_18365_length_156_cov_0.891089",0,0,0,0,FALSE,"none"
"NODE_18366_length_156_cov_1.28713",0.6876,0,0,0,FALSE,"none"
"NODE_18367_length_156_cov_0.574257",0,0,0,0,FALSE,"none"
"NODE_18368_length_156_cov_0.910891",0,0,0,0,FALSE,"none"
"NODE_18369_length_156_cov_0.910891",0,0,0,0.742268,FALSE,"none"
"NODE_18370_length_156_cov_0.910891",0,0,0.831862,0,FALSE,"none"
"NODE_18371_length_156_cov_0.90099",0,0,0,0,FALSE,"none"
"NODE_18372_length_156_cov_0.851485",0,0.739734,0,0,FALSE,"none"
"NODE_18373_length_156_cov_0.831683",0,0,0.831862,0,FALSE,"none"
"NODE_18375_length_156_cov_3.91089",0,5.178137,2.5258,2.226803,FALSE,"none"
"NODE_18376_length_156_cov_12.7921",2.168945,0,0.831745,0,FALSE,"none"
"NODE_18377_length_156_cov_29.6436",4.1256,2.658683,0.89571,4.305115,FALSE,"none"
"NODE_18378_length_156_cov_10.2475",1.3752,1.617817,0,2.226818,FALSE,"none"
"NODE_18379_length_156_cov_2.71287",0,0,0,0.742268,FALSE,"none"
"NODE_18380_length_156_cov_0.920792",0,0,0.831862,0,FALSE,"none"
"NODE_18381_length_156_cov_1.76238",0.6876,0,0,0,FALSE,"none"
"NODE_18382_length_156_cov_4.15842",0.6876,0,0.831862,0.742268,FALSE,"none"
"NODE_18383_length_156_cov_20.0594",5.323899,3.100639,5.522494,1.55247,FALSE,"none"
"NODE_18384_length_156_cov_3.78218",0.6876,0,0.831862,1.484535,FALSE,"none"
"NODE_18385_length_156_cov_72.0891",14.715683,15.374811,11.384221,12.89095,FALSE,"none"
"NODE_18389_length_156_cov_3.40594",0,0.739734,1.663724,0.742268,FALSE,"none"
"NODE_18390_length_156_cov_2.55446",2.0628,1.479468,0.831862,2.96907,FALSE,"none"
"NODE_18391_length_156_cov_817.792",81.463602,82.187194,96.805867,71.570971,FALSE,"none"
"NODE_18394_length_156_cov_59.7624",9.466678,8.353639,6.891619,8.785974,FALSE,"none"
"NODE_18396_length_156_cov_19.0297",4.813942,0.739734,7.486758,4.355922,FALSE,"none"
"NODE_18397_length_156_cov_298.356",45.920486,53.922548,72.361213,55.5416,FALSE,"none"
"NODE_18411_length_156_cov_4.36634",2.0628,0.739734,0,0,FALSE,"none"
"NODE_18412_length_155_cov_0.81",0.699163,0,0,0,FALSE,"none"
"NODE_18413_length_155_cov_0.87",0.699163,0,0,0,FALSE,"none"
"NODE_18414_length_155_cov_0.91",0.699163,0,0,0,FALSE,"none"
"NODE_18415_length_155_cov_0.81",0,0,0.844956,0,FALSE,"none"
"NODE_18416_length_155_cov_0.92",0,0,0,0.754748,FALSE,"none"
"NODE_18417_length_155_cov_1.84",0,0.751976,0,0,FALSE,"none"
"NODE_18418_length_155_cov_0.92",0,0,0.844956,0,FALSE,"none"
"NODE_18419_length_155_cov_0.92",0,0,0,0,FALSE,"none"
"NODE_18420_length_155_cov_0.92",0,0,0.844956,0,FALSE,"none"
"NODE_18421_length_155_cov_0.92",0.699163,0,0,0,FALSE,"none"
"NODE_18422_length_155_cov_0.66",1.566959,0,0.873044,0.770697,FALSE,"none"
"NODE_18424_length_45_cov_2.14",0,0,0,0,FALSE,"none"
"NODE_18425_length_155_cov_0.82",0,0,0,0.754748,FALSE,"none"
"NODE_18426_length_155_cov_1.9",0.699163,0,0,0.754748,FALSE,"none"
"NODE_18427_length_155_cov_0.84",0,0,0,0,FALSE,"none"
"NODE_18428_length_155_cov_21.64",0.699163,2.997891,2.534869,4.528488,FALSE,"none"
"NODE_18430_length_155_cov_87.9",12.582148,17.107052,19.283547,19.107334,FALSE,"none"
"NODE_18431_length_155_cov_11.08",1.389521,0.793796,1.132492,0.93636,FALSE,"none"
"NODE_18432_length_155_cov_0.81",0.699163,0,0,0,FALSE,"none"
"NODE_18433_length_155_cov_1.4",0,0.751976,0.844956,0,FALSE,"none"
"NODE_18435_length_155_cov_78.38",8.142275,13.428567,11.557218,11.76119,FALSE,"none"
"NODE_18436_length_155_cov_422.2",67.048899,73.088822,79.701497,63.545976,FALSE,"none"
"NODE_18437_length_155_cov_24.36",3.495813,1.605612,3.883082,3.543736,FALSE,"none"
"NODE_18438_length_155_cov_34.2",1.558207,0,5.22154,3.261447,FALSE,"none"
"NODE_18439_length_155_cov_19.91",2.106994,0.761594,0,0,FALSE,"none"
"NODE_18441_length_155_cov_6.47",0,1.503951,2.534869,1.509496,FALSE,"none"
"NODE_18442_length_155_cov_219.36",25.314463,36.70279,38.306164,30.12692,FALSE,"none"
"NODE_18444_length_155_cov_149.28",22.978997,21.196985,27.483546,22.399841,FALSE,"none"
"NODE_18445_length_155_cov_65.15",13.2403,20.888999,16.075902,14.297985,FALSE,"none"
"NODE_18447_length_155_cov_2.07",0,0,0,0,FALSE,"none"
"NODE_18448_length_155_cov_239.99",19.389678,17.237444,20.496334,24.713467,FALSE,"none"
"NODE_18450_length_155_cov_47.89",6.991004,7.519756,6.005778,6.792731,FALSE,"none"
"NODE_18451_length_155_cov_7365.7",1330.403472,1271.437334,1228.913479,1304.206034,FALSE,"none"
"NODE_18499_length_155_cov_3.86",0,2.382236,0,0,FALSE,"none"
"NODE_18500_length_154_cov_2.10101",0,0,0,0,FALSE,"none"
"NODE_18501_length_154_cov_1.22222",0,0.764346,0,0,FALSE,"none"
"NODE_18502_length_154_cov_1.14141",0,0,0,0.767348,FALSE,"none"
"NODE_18503_length_154_cov_1.23232",0,0,0,0,FALSE,"none"
"NODE_18504_length_154_cov_0.79798",0,0.764346,0,0,FALSE,"none"
"NODE_18505_length_154_cov_1.05051",0,0.764346,0,0,FALSE,"none"
"NODE_18506_length_154_cov_0.828283",0.710911,0,0,0,FALSE,"none"
"NODE_18507_length_154_cov_0.929293",0,0.764346,0,0,FALSE,"none"
"NODE_18508_length_154_cov_0.929293",0,0,0,0,FALSE,"none"
"NODE_18509_length_154_cov_0.929293",0,0,0,0,FALSE,"none"
"NODE_18510_length_154_cov_0.929293",0,0,0.858106,0,FALSE,"none"
"NODE_18511_length_154_cov_0.929293",0,0,0.858106,0,FALSE,"none"
"NODE_18512_length_154_cov_0.929293",0,0.764346,0,0,FALSE,"none"
"NODE_18513_length_154_cov_0.929293",0,0,0,0.767348,FALSE,"none"
"NODE_18514_length_154_cov_0.929293",0,0,0,0,FALSE,"none"
"NODE_18515_length_154_cov_0.929293",0,0,0,0.767348,FALSE,"none"
"NODE_18516_length_154_cov_0.878788",0,0,0.858106,0,FALSE,"none"
"NODE_18517_length_154_cov_0.929293",0.710911,0,0,0,FALSE,"none"
"NODE_18518_length_154_cov_0.787879",0,0,0,0,FALSE,"none"
"NODE_18519_length_154_cov_0.636364",0,0,0,0,FALSE,"none"
"NODE_18520_length_154_cov_1.28283",0,0,0.858106,0,FALSE,"none"
"NODE_18521_length_154_cov_1.21212",0,0.764346,0,0,FALSE,"none"
"NODE_18522_length_154_cov_0.545455",0,0,0.858106,0,FALSE,"none"
"NODE_18523_length_154_cov_109.182",21.821077,17.362602,18.804511,29.502368,FALSE,"none"
"NODE_18525_length_154_cov_30.6768",1.26461,0,4.240265,2.458008,FALSE,"none"
"NODE_18526_length_154_cov_0.949495",0,0,0,0.767348,FALSE,"none"
"NODE_18527_length_154_cov_0.575758",0,0,0,0.767348,FALSE,"none"
"NODE_18528_length_154_cov_70",9.413489,12.749354,11.599409,6.9033,FALSE,"none"
"NODE_18529_length_154_cov_3.55556",0.717566,0.764346,1.669938,0.767348,FALSE,"none"
"NODE_18530_length_154_cov_94.3131",8.388735,5.341378,4.717528,11.510954,FALSE,"none"
"NODE_18531_length_154_cov_139.889",22.881962,21.902719,22.463311,16.240601,FALSE,"none"
"NODE_18533_length_154_cov_2.35354",0.710911,0,0.858106,0,FALSE,"none"
"NODE_18534_length_154_cov_3.39394",0,1.528692,0.858106,0,FALSE,"none"
"NODE_18536_length_154_cov_3.88889",0,0,0.858106,0,FALSE,"none"
"NODE_18538_length_154_cov_23.7576",2.843645,2.293038,5.294045,4.954284,FALSE,"none"
"NODE_18539_length_154_cov_21.6061",4.263865,3.324274,6.195616,6.13845,FALSE,"none"
"NODE_18540_length_154_cov_17.3131",0,0,0,0.767348,FALSE,"none"
"NODE_18541_length_154_cov_3.42424",0,0,0,0.767364,FALSE,"none"
"NODE_18546_length_154_cov_7.41414",0.975409,2.293038,0,2.30217,FALSE,"none"
"NODE_18547_length_154_cov_3.80808",0,1.528692,0.858106,0.767348,FALSE,"none"
"NODE_18548_length_154_cov_2.93939",0,0,0,0.767348,FALSE,"none"
"NODE_18549_length_154_cov_14.0707",4.265467,0.764678,0.829648,2.302044,FALSE,"none"
"NODE_18550_length_154_cov_3.31313",1.232015,0,0.858106,0.767348,FALSE,"none"
"NODE_18551_length_154_cov_5.22222",0,0.764346,0.858106,1.786872,FALSE,"none"
"NODE_18552_length_153_cov_1.14286",0,0,0,0.779934,FALSE,"none"
"NODE_18554_length_153_cov_10.8571",0,1.36913,0.871128,1.200371,FALSE,"none"
"NODE_18555_length_153_cov_0.938776",0,0,0,0.779934,FALSE,"none"
"NODE_18556_length_153_cov_0.938776",0.722711,0,0,0,FALSE,"none"
"NODE_18557_length_153_cov_1.53061",0,0,0,0,FALSE,"none"
"NODE_18558_length_153_cov_0.795918",0,0,0,0,FALSE,"none"
"NODE_18559_length_153_cov_0.959184",0,0.776711,0,0,FALSE,"none"
"NODE_18560_length_153_cov_1.89796",0,0.776711,0,0,FALSE,"none"
"NODE_18561_length_153_cov_2.29592",0,0.776711,1.742255,0,FALSE,"none"
"NODE_18562_length_43_cov_0.989796",0,0,0,0,FALSE,"none"
"NODE_18564_length_153_cov_1.91837",0,0,0.871128,0.779934,FALSE,"none"
"NODE_18565_length_153_cov_3.08163",0,0.776299,0,0,FALSE,"none"
"NODE_18567_length_153_cov_1.26531",0,0,0,0,FALSE,"none"
"NODE_18568_length_153_cov_84.051",6.089037,2.323823,4.938924,10.02728,FALSE,"none"
"NODE_18569_length_153_cov_88.2959",13.407493,11.792866,14.403611,13.197356,FALSE,"none"
"NODE_18570_length_153_cov_2.88776",5.781691,7.767107,7.840148,6.239472,FALSE,"none"
"NODE_18571_length_153_cov_47.2041",7.862758,7.765632,11.526635,11.831809,FALSE,"none"
"NODE_18572_length_153_cov_3.35714",0,1.561143,0.873879,0,FALSE,"none"
"NODE_18573_length_153_cov_5.78571",1.445423,1.553421,0.871128,0.779934,FALSE,"none"
"NODE_18574_length_153_cov_83.2653",10.320056,17.879327,13.389459,11.439092,FALSE,"none"
"NODE_18575_length_153_cov_150369",57745.706029,49454.008823,40059.136683,53259.327639,FALSE,"none"
"NODE_18576_length_153_cov_60.6939",13.008796,17.087634,20.907062,25.780115,FALSE,"none"
"NODE_18581_length_153_cov_41.0204",4.24123,6.685821,5.847918,4.340355,FALSE,"none"
"NODE_18590_length_153_cov_1.76531",0.722711,0,0,0.779934,FALSE,"none"
"NODE_18592_length_153_cov_2.56122",0.722711,0.776711,0,0.779934,FALSE,"none"
"NODE_18593_length_153_cov_7.66327",2.017369,0,0.871128,0.779934,FALSE,"none"
"NODE_18594_length_152_cov_0.876289",0,0,0,0.792756,FALSE,"none"
"NODE_18595_length_152_cov_0.742268",0,0,0,0,FALSE,"none"
"NODE_18597_length_152_cov_0.721649",0,0,0,0,FALSE,"none"
"NODE_18599_length_152_cov_0.948454",0,0,0,0,FALSE,"none"
"NODE_18600_length_152_cov_0.814433",0,0,0,0,FALSE,"none"
"NODE_18601_length_152_cov_0.948454",0,0.789317,0,0,FALSE,"none"
"NODE_18602_length_152_cov_0.948454",0,0,0.884322,0,FALSE,"none"
"NODE_18603_length_152_cov_0.948454",0,0,0.884322,0,FALSE,"none"
"NODE_18604_length_152_cov_0.876289",0,0,0.884322,0.792756,FALSE,"none"
"NODE_18605_length_152_cov_0.948454",0,0,0,0,FALSE,"none"
"NODE_18606_length_152_cov_0.948454",0,0,0.884322,0,FALSE,"none"
"NODE_18607_length_152_cov_0.71134",0,0,0,0,FALSE,"none"
"NODE_18608_length_152_cov_0.56701",0,0,0,0,FALSE,"none"
"NODE_18609_length_152_cov_2.03093",0.734697,0,0,0,FALSE,"none"
"NODE_18610_length_152_cov_1.2268",0,0.789317,0,0,FALSE,"none"
"NODE_18611_length_152_cov_0.505155",0,0,0,0,FALSE,"none"
"NODE_18612_length_152_cov_1.12371",0,0,0,0,FALSE,"none"
"NODE_18613_length_152_cov_1.45361",0,0,0,0,FALSE,"none"
"NODE_18614_length_152_cov_5823.19",0,3.159837,1.77029,0,FALSE,"none"
"NODE_18615_length_152_cov_30.2474",2.309501,3.479095,2.091789,6.007348,FALSE,"none"
"NODE_18616_length_152_cov_28.4021",4.425948,3.861445,4.258844,2.681496,FALSE,"none"
"NODE_18617_length_152_cov_1.6701",0,0,0,0,FALSE,"none"
"NODE_18618_length_152_cov_112.68",15.166174,9.960582,20.266989,20.13629,FALSE,"none"
"NODE_18619_length_152_cov_23.5361",3.673523,7.103856,3.177012,3.171024,FALSE,"none"
"NODE_18620_length_152_cov_1.5567",0,0,0.884322,0,FALSE,"none"
"NODE_18621_length_152_cov_2.94845",0,0.789317,0,0,FALSE,"none"
"NODE_18622_length_152_cov_260.124",16.516388,15.113303,16.001664,11.289946,FALSE,"none"
"NODE_18623_length_152_cov_21.2474",1.584467,1.874321,2.107891,3.171024,FALSE,"none"
"NODE_18624_length_152_cov_1.34021",0,0,0,0,FALSE,"none"
"NODE_18625_length_152_cov_3.45361",0,0.789317,0,0.792756,FALSE,"none"
"NODE_18627_length_152_cov_74.7113",13.823992,12.605748,9.266041,15.646118,FALSE,"none"
"NODE_18628_length_152_cov_165.371",47.020599,56.041533,68.092757,52.321894,FALSE,"none"
"NODE_18630_length_152_cov_96.7216",11.694187,6.643666,15.199756,16.312403,FALSE,"none"
"NODE_18631_length_152_cov_1238.78",311.717571,376.1675,403.888854,365.553601,FALSE,"none"
"NODE_18637_length_152_cov_9.49485",4.62249,3.38952,2.796236,2.452222,FALSE,"none"
"NODE_18638_length_152_cov_152.34",26.28805,22.604633,22.110306,16.250703,FALSE,"none"
"NODE_18639_length_152_cov_213.134",43.273673,42.98181,65.838638,41.97068,FALSE,"none"
"NODE_18650_length_152_cov_165147",23.628867,33.758339,30.296428,35.590003,FALSE,"none"
"NODE_18652_length_152_cov_90258.4",14475.968087,13281.250813,14762.555033,15427.740964,FALSE,"none"
"NODE_18654_length_152_cov_5.5567",0.734697,0.789317,1.768643,0.792756,FALSE,"none"
"NODE_18655_length_152_cov_5.39175",2.204091,0,2.652965,0.792756,FALSE,"none"
"NODE_18656_length_152_cov_7",0,0.728757,2.002391,3.171024,FALSE,"none"
"NODE_18657_length_151_cov_0.90625",0,0,0.898043,0,FALSE,"none"
"NODE_18658_length_151_cov_1.36458",0,0,0.898043,0.806095,FALSE,"none"
"NODE_18659_length_151_cov_1.34375",0,0,0,0,FALSE,"none"
"NODE_18660_length_151_cov_1.46875",0,0,1.796085,0,FALSE,"none"
"NODE_18661_length_151_cov_2.45833",0,0,0,1.213212,FALSE,"none"
"NODE_18662_length_151_cov_0.854167",0.74707,0,0,0,FALSE,"none"
"NODE_18664_length_151_cov_0.885417",0,0.802421,0,0,FALSE,"none"
"NODE_18665_length_151_cov_0.84375",0.74707,0,0,0,FALSE,"none"
"NODE_18666_length_151_cov_0.8125",0,0.802421,0,0,FALSE,"none"
"NODE_18667_length_151_cov_0.875",0,0,0.898043,0,FALSE,"none"
"NODE_18668_length_151_cov_0.958333",0,0,0.898043,0,FALSE,"none"
"NODE_18669_length_151_cov_0.958333",0,0.802421,0,0,FALSE,"none"
"NODE_18670_length_151_cov_0.958333",0,0,0.898043,0,FALSE,"none"
"NODE_18671_length_151_cov_0.958333",0.74707,0,0,0,FALSE,"none"
"NODE_18672_length_151_cov_0.958333",0,0,0,0,FALSE,"none"
"NODE_18673_length_151_cov_0.958333",0,0,0,0,FALSE,"none"
"NODE_18674_length_151_cov_0.958333",0,0,0,0,FALSE,"none"
"NODE_18675_length_151_cov_0.958333",0,0,0,0,FALSE,"none"
"NODE_18676_length_151_cov_0.958333",0,0.802421,0,0,FALSE,"none"
"NODE_18677_length_151_cov_3.33333",0,0.802421,0.898043,2.418285,FALSE,"none"
"NODE_18678_length_151_cov_0.958333",0.74707,0,0,0,FALSE,"none"
"NODE_18679_length_151_cov_0.958333",0,0,0,0,FALSE,"none"
"NODE_18680_length_151_cov_0.739583",0,0,0,0,FALSE,"none"
"NODE_18681_length_151_cov_5.1875",0,0,0.898043,1.61219,FALSE,"none"
"NODE_18682_length_151_cov_2.46875",0,1.604843,0,0,FALSE,"none"
"NODE_18683_length_151_cov_7.79167",1.494141,0,1.796085,3.22438,FALSE,"none"
"NODE_18685_length_151_cov_0.979167",0,0,0,0.816446,FALSE,"none"
"NODE_18686_length_151_cov_4.51042",0,1.604843,0.898043,0.806095,FALSE,"none"
"NODE_18687_length_151_cov_1.9375",0.74707,0,0,0,FALSE,"none"
"NODE_18688_length_151_cov_14.1667",2.241211,0.802421,4.341854,0,FALSE,"none"
"NODE_18689_length_151_cov_74.2292",14.966379,24.07264,26.098817,21.681161,FALSE,"none"
"NODE_18691_length_151_cov_1.41667",0,0,0,0,FALSE,"none"
