"Name","SRX697842_SRR1571712_TPM","SRX697843_SRR1571713_TPM","SRX697844_SRR1571714_TPM","SRX697845_SRR1571715_TPM","pir","subfam"
"NODE_22402_length_112_cov_76.4912",9.905719,2.65673,13.82753,13.14352,FALSE,"noCluster"
"NODE_22408_length_112_cov_194.404",42.44986,24.31883,25.75318,48.01451,FALSE,"noCluster"
"NODE_22411_length_112_cov_95.7368",10.17955,8.94274,10.51285,19.65587,FALSE,"noCluster"
"NODE_22418_length_112_cov_1578.16",274.1426,218.1817,231.6192,221.1183,FALSE,"noCluster"
"NODE_22427_length_112_cov_41.7368",3.393218,1.787431,3.78771,1.847337,FALSE,"noCluster"
"NODE_22430_length_112_cov_9386.53",0,5.364179,1.894472,7.38935,FALSE,"noCluster"
"NODE_22432_length_112_cov_64.7544",6.805775,10.72459,17.04469,12.93136,FALSE,"noCluster"
"NODE_22436_length_112_cov_38.4561",1.906814,3.979134,7.575419,5.542012,FALSE,"noCluster"
"NODE_22437_length_112_cov_52.7895",6.786436,3.574863,2.253957,5.542012,FALSE,"noCluster"
"NODE_22438_length_112_cov_75.2982",20.35931,12.16307,26.51397,31.40474,FALSE,"noCluster"
"NODE_22478_length_112_cov_46264.4",0,0,0,0,FALSE,"noCluster"
"NODE_22481_length_112_cov_11543.2",261.4689,168.5996,201.4613,250.6716,FALSE,"noCluster"
"NODE_22491_length_111_cov_37.5357",365.8043,403.4402,339.2854,373.8008,FALSE,"noCluster"
"NODE_22494_length_111_cov_1",0,0,0,0,FALSE,"noCluster"
"NODE_22495_length_111_cov_130.321",59.89048,58.99292,90.40687,62.56249,FALSE,"noCluster"
"NODE_22496_length_111_cov_1.17857",0,0,0,0,FALSE,"noCluster"
"NODE_22499_length_111_cov_1.25",0,0,0,1.905026,FALSE,"noCluster"
"NODE_22501_length_111_cov_3.42857",0,0,3.895938,1.905026,FALSE,"noCluster"
"NODE_22503_length_111_cov_1.51786",0,0,0,1.905026,FALSE,"noCluster"
"NODE_22508_length_111_cov_1.57143",0,0,0,1.905026,FALSE,"noCluster"
"NODE_22509_length_111_cov_0.732143",1.749642,0,0,0,FALSE,"noCluster"
"NODE_22513_length_111_cov_1.64286",1.749642,0,0,0,FALSE,"noCluster"
"NODE_22514_length_111_cov_1.64286",0,0,0,0,FALSE,"noCluster"
"NODE_22515_length_111_cov_0.821429",0,0,0,0,FALSE,"noCluster"
"NODE_22516_length_111_cov_1.58929",0,1.841881,0,0,FALSE,"noCluster"
"NODE_22517_length_111_cov_1.64286",0,0,0,0,FALSE,"noCluster"
"NODE_22518_length_111_cov_1.64286",0,0,0,0,FALSE,"noCluster"
"NODE_22519_length_111_cov_1.64286",0,0,0,1.905026,FALSE,"noCluster"
"NODE_22520_length_111_cov_31.3214",3.283836,3.683762,5.025392,2.623099,FALSE,"noCluster"
"NODE_22521_length_111_cov_1.32143",0,0,0,0,FALSE,"noCluster"
"NODE_22522_length_111_cov_117.643",16.34185,16.20456,16.46592,6.881216,FALSE,"noCluster"
"NODE_22523_length_111_cov_57.5357",5.952037,6.166866,7.791875,5.715078,FALSE,"noCluster"
"NODE_22524_length_111_cov_89.2679",11.63972,12.89317,14.76916,16.38015,FALSE,"noCluster"
"NODE_22526_length_111_cov_85.9286",5.685363,11.59672,5.52085,10.72217,FALSE,"noCluster"
"NODE_22527_length_111_cov_59.9107",8.702022,5.259049,2.868294,4.373477,FALSE,"noCluster"
"NODE_22528_length_111_cov_83.6786",8.748208,1.841881,13.63578,15.24021,FALSE,"noCluster"
"NODE_22531_length_111_cov_52",5.248925,3.686937,6.70808,2.426247,FALSE,"noCluster"
"NODE_22533_length_111_cov_57.3214",10.49785,20.26069,5.843906,15.37756,FALSE,"noCluster"
"NODE_22534_length_111_cov_1.64286",0,0,0,0,FALSE,"noCluster"
"NODE_22535_length_111_cov_44.6964",0,1.848644,3.889826,2.58266,FALSE,"noCluster"
"NODE_22536_length_111_cov_65.9286",0,12.79966,6.262959,1.905026,FALSE,"noCluster"
"NODE_22537_length_111_cov_156.554",23.12349,25.60284,36.71858,26.12382,FALSE,"noCluster"
"NODE_22540_length_111_cov_80.8571",7.019183,4.473136,10.37783,20.69904,FALSE,"noCluster"
"NODE_22541_length_111_cov_1.39286",0,0,0,0,FALSE,"noCluster"
"NODE_22542_length_111_cov_1.32143",1.749642,0,0,0,FALSE,"noCluster"
"NODE_22543_length_111_cov_3.16071",0,1.841881,3.895938,0,FALSE,"noCluster"
"NODE_22544_length_111_cov_75.8929",13.97915,8.064781,8.663386,12.11366,FALSE,"noCluster"
"NODE_22546_length_111_cov_60.75",6.732368,8.981697,1.947969,8.220489,FALSE,"noCluster"
"NODE_22551_length_111_cov_60.25",9.274108,3.683762,4.272067,1.956658,FALSE,"noCluster"
"NODE_22553_length_111_cov_156.911",16.80646,25.30719,21.35919,18.72828,FALSE,"noCluster"
"NODE_22559_length_111_cov_37.0714",6.998566,3.683805,3.895938,1.905026,FALSE,"noCluster"
"NODE_22564_length_111_cov_50.1429",6.505887,0,4.619678,6.650772,FALSE,"noCluster"
"NODE_22568_length_111_cov_102.268",1.749642,16.57693,1.948211,5.715078,FALSE,"noCluster"
"NODE_22571_length_111_cov_5.26786",1.749642,1.840458,0,0,FALSE,"noCluster"
"NODE_22572_length_111_cov_259.732",64.37168,64.57006,59.55901,53.59602,FALSE,"noCluster"
"NODE_22574_length_111_cov_50.5",73.48494,84.17397,79.86672,60.69559,FALSE,"noCluster"
"NODE_22576_length_111_cov_113.875",66.02559,62.10446,68.15453,93.34554,FALSE,"noCluster"
"NODE_22582_length_111_cov_95.9286",8.748208,12.89317,1.947969,7.638658,FALSE,"noCluster"
"NODE_22586_length_111_cov_32.6786",3.163272,3.683762,5.843906,3.810052,FALSE,"noCluster"
"NODE_22589_length_111_cov_57.2679",11.59421,5.525643,7.791875,9.52513,FALSE,"noCluster"
"NODE_22594_length_111_cov_121.554",55.89762,60.00545,48.91215,34.79291,FALSE,"noCluster"
"NODE_22596_length_111_cov_223.536",46.72946,58.9914,55.79804,51.1891,FALSE,"noCluster"
"NODE_22597_length_111_cov_123.714",7.18143,10.40398,10.83249,12.74929,FALSE,"noCluster"
"NODE_22600_length_111_cov_74.4107",8.279108,7.383394,4.824316,7.618911,FALSE,"noCluster"
"NODE_22605_length_111_cov_100.393",11.15374,24.77261,9.711003,16.03529,FALSE,"noCluster"
"NODE_22607_length_111_cov_40.8214",0,0,0,5.715078,FALSE,"noCluster"
"NODE_22608_length_111_cov_6.5",1.749642,0,0,0,FALSE,"noCluster"
"NODE_22622_length_111_cov_46.8036",33.19193,11.05129,27.27592,20.95529,FALSE,"noCluster"
"NODE_22624_length_111_cov_40.0714",0,5.518851,15.58375,7.624531,FALSE,"noCluster"
"NODE_22625_length_111_cov_11.2321",0,0,0,0,FALSE,"noCluster"
"NODE_22629_length_111_cov_210.464",5.440166,9.974287,17.75544,15.23386,FALSE,"noCluster"
"NODE_22631_length_111_cov_68.0536",32.0059,54.97545,50.64719,41.18274,FALSE,"noCluster"
"NODE_22633_length_111_cov_73.8214",8.87889,14.73293,6.715126,20.9663,FALSE,"noCluster"
"NODE_22640_length_111_cov_36.0536",13.99822,3.683762,3.894481,5.715078,FALSE,"noCluster"
"NODE_22641_length_111_cov_466.071",54.75462,37.80463,30.40175,42.16526,FALSE,"noCluster"
"NODE_22645_length_111_cov_40.3571",10.49785,5.525643,10.00139,15.19987,FALSE,"noCluster"
"NODE_22646_length_111_cov_32.4286",1.749642,1.841881,1.947969,1.905026,FALSE,"noCluster"
"NODE_22663_length_111_cov_77.5893",6.66327,3.684641,7.65138,11.20984,FALSE,"noCluster"
"NODE_22671_length_111_cov_38.9107",5.248925,3.683762,9.012605,1.905026,FALSE,"noCluster"
"NODE_22677_length_111_cov_30.375",10.49785,9.209405,5.341193,9.52513,FALSE,"noCluster"
"NODE_22699_length_111_cov_34.5714",3.499283,3.462078,11.60025,1.905079,FALSE,"noCluster"
"NODE_22701_length_111_cov_107.893",26.72065,23.46761,27.5374,40.59477,FALSE,"noCluster"
"NODE_22708_length_111_cov_383.196",0,0,0,0,FALSE,"noCluster"
"NODE_22710_length_111_cov_302.661",58.53679,45.81866,60.81673,51.69418,FALSE,"noCluster"
"NODE_22711_length_111_cov_130.339",39.84727,25.26094,44.69832,52.48916,FALSE,"noCluster"
"NODE_22713_length_111_cov_42.3929",8.383726,2.435333,3.895938,1.905026,FALSE,"noCluster"
"NODE_22730_length_111_cov_190.429",78.36442,62.02714,90.87386,70.40055,FALSE,"noCluster"
"NODE_22770_length_110_cov_1.69091",0,1.90087,0,0,FALSE,"noCluster"
"NODE_22772_length_110_cov_1.67273",0,0,0,0,FALSE,"noCluster"
"NODE_22774_length_110_cov_0.890909",0,0,0,0,FALSE,"noCluster"
"NODE_22777_length_110_cov_1.21818",0,0,0,0,FALSE,"noCluster"
"NODE_22778_length_110_cov_1.36364",0,0,0,0,FALSE,"noCluster"
"NODE_22779_length_110_cov_1.16364",0,0,0,0,FALSE,"noCluster"
"NODE_22780_length_110_cov_1.63636",0,0,0,1.967097,FALSE,"noCluster"
"NODE_22781_length_110_cov_1.50909",1.806252,0,0,0,FALSE,"noCluster"
"NODE_22783_length_110_cov_1.67273",0,0,0,0,FALSE,"noCluster"
"NODE_22784_length_110_cov_1.67273",0,0,2.005705,0,FALSE,"noCluster"
"NODE_22785_length_110_cov_0.836364",0,0,0,0,FALSE,"noCluster"
"NODE_22786_length_110_cov_0.836364",0,0,0,0,FALSE,"noCluster"
"NODE_22787_length_110_cov_0.836364",0,0,0,0,FALSE,"noCluster"
"NODE_22788_length_110_cov_1.63636",0,0,0,0,FALSE,"noCluster"
"NODE_22789_length_110_cov_0.836364",0,0,0,0,FALSE,"noCluster"
"NODE_22790_length_110_cov_0.836364",0,0,0,0,FALSE,"noCluster"
"NODE_22791_length_110_cov_38.5636",5.418597,1.90087,0,3.934193,FALSE,"noCluster"
"NODE_22793_length_110_cov_71.7818",2.423139,15.6601,15.04322,13.01508,FALSE,"noCluster"
"NODE_22794_length_110_cov_52.9455",14.45001,3.801741,10.02961,5.90129,FALSE,"noCluster"
"NODE_22795_length_110_cov_1.45455",0,0,2.005705,0,FALSE,"noCluster"
"NODE_22796_length_110_cov_43.0182",12.06766,3.801741,2.005748,0,FALSE,"noCluster"
"NODE_22797_length_110_cov_77.7091",5.398819,5.766408,0,5.90129,FALSE,"noCluster"
"NODE_22798_length_110_cov_100.109",6.459126,11.40522,12.03423,3.934193,FALSE,"noCluster"
"NODE_22799_length_110_cov_76.1091",11.6211,10.95545,19.33556,11.80258,FALSE,"noCluster"
"NODE_22800_length_110_cov_35.8",3.253001,1.90087,7.012733,3.934193,FALSE,"noCluster"
"NODE_22801_length_110_cov_43.2727",7.225006,5.702611,8.02282,7.868699,FALSE,"noCluster"
"NODE_22802_length_110_cov_56.0727",5.717911,5.712926,2.704917,1.969595,FALSE,"noCluster"
"NODE_22803_length_110_cov_80.5273",5.418755,3.801741,10.02853,3.934193,FALSE,"noCluster"
"NODE_22804_length_110_cov_91.7636",17.67268,17.33195,15.56047,12.06504,FALSE,"noCluster"
"NODE_22805_length_110_cov_107.145",19.40205,14.45118,25.85162,13.7683,FALSE,"noCluster"
"NODE_22806_length_110_cov_199.836",7.225006,13.56891,11.09181,20.69098,FALSE,"noCluster"
"NODE_22807_length_110_cov_39.1273",3.612503,4.022781,0,0,FALSE,"noCluster"
"NODE_22808_length_110_cov_46.2909",3.513858,0,9.962691,5.90129,FALSE,"noCluster"
"NODE_22809_length_110_cov_36.5273",1.806252,13.1914,11.91455,5.549449,FALSE,"noCluster"
"NODE_22810_length_110_cov_72.0545",8.94705,15.27461,31.50917,20.58373,FALSE,"noCluster"
"NODE_22811_length_110_cov_55.4545",9.024051,3.801741,5.911995,1.967097,FALSE,"noCluster"
"NODE_22812_length_110_cov_89.5273",4.51165,20.36283,6.188505,14.59056,FALSE,"noCluster"
"NODE_22813_length_110_cov_84.4182",7.879033,3.801741,14.03993,5.918587,FALSE,"noCluster"
"NODE_22814_length_110_cov_131.036",10.8265,15.40511,8.216814,18.39348,FALSE,"noCluster"
"NODE_22815_length_110_cov_98.8364",28.56375,8.933213,31.79774,11.44054,FALSE,"noCluster"
"NODE_22816_length_110_cov_55.0182",5.293703,16.99646,5.50538,9.835909,FALSE,"noCluster"
"NODE_22817_length_110_cov_47.0182",5.475647,1.90087,2.005705,7.687301,FALSE,"noCluster"
"NODE_22818_length_110_cov_33.2727",1.806233,3.801741,4.01141,3.934193,FALSE,"noCluster"
"NODE_22819_length_110_cov_104.364",18.13434,8.429375,4.051444,19.16599,FALSE,"noCluster"
"NODE_22820_length_110_cov_176.109",19.72716,24.31066,18.05135,27.70408,FALSE,"noCluster"
"NODE_22821_length_110_cov_36.6909",6.245932,8.026613,0,1.967097,FALSE,"noCluster"
"NODE_22823_length_110_cov_163.636",17.69584,12.80608,10.84735,9.127372,FALSE,"noCluster"
"NODE_22824_length_110_cov_402.255",46.48926,58.43722,66.7993,68.25518,FALSE,"noCluster"
"NODE_22825_length_110_cov_244.8",25.21953,24.38196,16.02819,35.36195,FALSE,"noCluster"
"NODE_22826_length_110_cov_261.091",16.13396,40.41442,37.08884,30.2157,FALSE,"noCluster"
"NODE_22827_length_110_cov_121.018",29.70929,19.8014,35.95599,18.22065,FALSE,"noCluster"
"NODE_22828_length_110_cov_115.218",10.70075,16.05321,9.818099,13.63661,FALSE,"noCluster"
"NODE_22829_length_110_cov_64.2909",0,10.72463,0,7.868387,FALSE,"noCluster"
"NODE_22830_length_110_cov_49.5091",5.418755,8.861995,9.846149,0,FALSE,"noCluster"
"NODE_22831_length_110_cov_39.7091",3.612503,3.801741,6.017115,5.90129,FALSE,"noCluster"
"NODE_22832_length_110_cov_31.1818",7.225006,6.309191,0,3.444885,FALSE,"noCluster"
"NODE_22833_length_110_cov_49.8909",8.891545,7.603482,0,3.515158,FALSE,"noCluster"
"NODE_22834_length_110_cov_153.909",23.43445,19.53269,18.62422,29.62697,FALSE,"noCluster"
"NODE_22835_length_110_cov_34.4182",10.83751,9.504352,6.017115,7.598107,FALSE,"noCluster"
"NODE_22836_length_110_cov_199.018",29.93299,35.80718,33.61666,30.78936,FALSE,"noCluster"
"NODE_22837_length_110_cov_47.7273",1.806252,5.702611,0,5.90129,FALSE,"noCluster"
"NODE_22838_length_110_cov_61.1636",8.494357,8.963622,9.746536,5.901423,FALSE,"noCluster"
"NODE_22839_length_110_cov_53.9091",3.442817,7.363526,7.896839,7.600795,FALSE,"noCluster"
"NODE_22840_length_110_cov_284.418",35.76626,20.33132,32.09901,43.60552,FALSE,"noCluster"
"NODE_22841_length_110_cov_104.127",11.99374,14.38032,25.69054,13.72474,FALSE,"noCluster"
"NODE_22842_length_110_cov_61.9636",4.661821,11.40522,2.705349,1.967097,FALSE,"noCluster"
"NODE_22843_length_110_cov_50.4364",3.612503,6.517927,7.728631,2.006885,FALSE,"noCluster"
"NODE_22844_length_110_cov_74.7455",17.87159,9.504352,20.00338,11.80258,FALSE,"noCluster"
"NODE_22845_length_110_cov_68.6182",4.678198,5.702611,0,3.93431,FALSE,"noCluster"
"NODE_22846_length_110_cov_169.127",7.374878,17.81424,14.08217,13.14457,FALSE,"noCluster"
"NODE_22847_length_110_cov_305.836",38.9734,59.33896,26.32297,41.85237,FALSE,"noCluster"
"NODE_22848_length_110_cov_119.036",10.84175,15.6007,6.017115,11.42091,FALSE,"noCluster"
"NODE_22849_length_110_cov_71.5091",13.4716,10.18281,8.512839,19.32328,FALSE,"noCluster"
"NODE_22850_length_110_cov_137.309",14.45295,30.41393,40.1141,33.43894,FALSE,"noCluster"
"NODE_22851_length_110_cov_337.909",61.34987,74.13395,76.20519,70.81503,FALSE,"noCluster"
"NODE_22852_length_110_cov_66.9455",9.482716,0,6.664308,0,FALSE,"noCluster"
"NODE_22853_length_110_cov_43.7091",1.806252,1.90087,3.302348,3.934193,FALSE,"noCluster"
"NODE_22854_length_110_cov_350.364",61.58735,56.42179,64.99625,49.10872,FALSE,"noCluster"
"NODE_22855_length_110_cov_204.673",32.76209,27.21218,21.43293,28.41728,FALSE,"noCluster"
"NODE_22856_length_110_cov_495.509",24.9794,26.51964,40.01058,8.863064,FALSE,"noCluster"
"NODE_22857_length_110_cov_676.273",137.4355,119.6295,114.8185,124.8001,FALSE,"noCluster"
"NODE_22858_length_110_cov_138.582",11.88581,5.997503,22.53607,21.09053,FALSE,"noCluster"
"NODE_22859_length_110_cov_42.7636",0,9.081417,0,0,FALSE,"noCluster"
"NODE_22860_length_110_cov_43.5455",12.58372,7.483022,8.019581,7.868387,FALSE,"noCluster"
"NODE_22863_length_110_cov_613.455",20.77829,27.82351,21.05008,16.65979,FALSE,"noCluster"
"NODE_22864_length_110_cov_255.618",35.02751,38.40923,35.61332,44.15659,FALSE,"noCluster"
"NODE_22865_length_110_cov_855.782",108.986,106.7362,68.64414,115.6885,FALSE,"noCluster"
"NODE_22866_length_110_cov_151.8",35.16007,18.49197,25.65081,9.83575,FALSE,"noCluster"
"NODE_22867_length_110_cov_64.2909",12.64376,6.260487,11.83662,11.02658,FALSE,"noCluster"
"NODE_22868_length_110_cov_252.327",37.93091,39.67344,37.27156,39.26628,FALSE,"noCluster"
"NODE_22869_length_110_cov_69.6",1.947228,9.504349,11.74479,7.881829,FALSE,"noCluster"
"NODE_22870_length_110_cov_74.3636",3.612503,2.921438,9.70644,7.721957,FALSE,"noCluster"
"NODE_22871_length_110_cov_54.6",1.806252,7.370838,5.710171,5.902116,FALSE,"noCluster"
"NODE_22872_length_110_cov_867.182",98.56532,126.8924,117.0058,104.5276,FALSE,"noCluster"
"NODE_22873_length_110_cov_798.509",110.9908,62.09062,103.8575,98.14966,FALSE,"noCluster"
"NODE_22874_length_110_cov_49.2545",5.419165,3.167063,2.005717,9.835483,FALSE,"noCluster"
"NODE_22875_length_110_cov_207",24.95779,30.5644,30.77425,28.73979,FALSE,"noCluster"
"NODE_22876_length_110_cov_34.6",7.225006,7.365079,5.54263,2.053844,FALSE,"noCluster"
"NODE_22877_length_110_cov_998.545",69.43651,58.28446,69.02694,75.64529,FALSE,"noCluster"
"NODE_22878_length_110_cov_94.5818",9.413678,7.603605,6.498801,4.295729,FALSE,"noCluster"
"NODE_22879_length_110_cov_222.945",28.22776,13.35811,23.08812,25.92556,FALSE,"noCluster"
"NODE_22880_length_110_cov_3.38182",0,1.895669,2.005705,1.967097,FALSE,"noCluster"
"NODE_22881_length_110_cov_76.1818",1.806252,3.739884,0,0,FALSE,"noCluster"
"NODE_22883_length_110_cov_64.4909",8.712858,7.603482,13.33783,14.16838,FALSE,"noCluster"
"NODE_22884_length_110_cov_177.255",29.47655,29.36693,30.53686,26.7507,FALSE,"noCluster"
"NODE_22885_length_110_cov_361.145",39.33403,43.75934,58.80803,46.22217,FALSE,"noCluster"
"NODE_22886_length_110_cov_61.8909",6.980262,1.893735,6.017115,7.868387,FALSE,"noCluster"
"NODE_22887_length_110_cov_104.018",7.250915,3.806844,12.04109,11.5262,FALSE,"noCluster"
"NODE_22888_length_110_cov_577.4",47.19383,53.60665,58.66813,55.36126,FALSE,"noCluster"
"NODE_22890_length_110_cov_164.291",12.44055,8.001762,6.017108,21.60494,FALSE,"noCluster"
"NODE_22891_length_110_cov_154.164",39.26723,25.28167,21.59289,19.14263,FALSE,"noCluster"
"NODE_22892_length_110_cov_122.291",23.99498,24.13766,13.64242,17.5778,FALSE,"noCluster"
"NODE_22893_length_110_cov_32.9636",0,0,2.058075,0,FALSE,"noCluster"
"NODE_22894_length_110_cov_186.218",15.67198,20.89189,15.66042,21.10471,FALSE,"noCluster"
"NODE_22895_length_110_cov_2087.62",36.75371,49.50036,44.32602,35.82568,FALSE,"noCluster"
"NODE_22896_length_110_cov_85.3455",18.24417,17.69008,24.06841,18.40189,FALSE,"noCluster"
"NODE_22898_length_110_cov_292",38.49912,47.33611,58.30059,42.4636,FALSE,"noCluster"
"NODE_22899_length_110_cov_34.9636",3.635671,3.801741,7.752938,0,FALSE,"noCluster"
"NODE_22901_length_110_cov_489.473",50.93845,76.88903,101.3031,89.21151,FALSE,"noCluster"
"NODE_22902_length_110_cov_73.3636",7.613515,5.339454,7.250708,5.901415,FALSE,"noCluster"
"NODE_22904_length_110_cov_54.8",6.659411,5.702597,5.679811,5.505413,FALSE,"noCluster"
"NODE_22905_length_110_cov_176.327",12.63662,16.08373,23.58379,19.1817,FALSE,"noCluster"
"NODE_22906_length_110_cov_123.236",10.12147,8.8604,40.7696,15.40453,FALSE,"noCluster"
"NODE_22907_length_110_cov_120.109",15.71641,14.85789,13.37271,28.58395,FALSE,"noCluster"
"NODE_22908_length_110_cov_129.673",10.83751,23.56628,11.71612,10.31626,FALSE,"noCluster"
"NODE_22909_length_110_cov_45.4182",7.685565,7.47539,10.02853,12.8724,FALSE,"noCluster"
"NODE_22911_length_110_cov_180.855",20.02331,11.76286,18.02512,19.23716,FALSE,"noCluster"
"NODE_22913_length_110_cov_642.2",82.85351,63.41558,78.24016,63.97649,FALSE,"noCluster"
"NODE_22914_length_110_cov_59.0545",0,8.582636,7.149613,1.967119,FALSE,"noCluster"
"NODE_22917_length_110_cov_4148.24",831.2874,739.8636,847.0534,734.956,FALSE,"noCluster"
"NODE_22918_length_110_cov_63.9455",1.806252,9.504352,9.760502,3.934193,FALSE,"noCluster"
"NODE_22919_length_110_cov_218.982",10.83751,18.54503,23.42994,15.41861,FALSE,"noCluster"
"NODE_22920_length_110_cov_750.273",99.41607,95.34646,90.16835,76.77223,FALSE,"noCluster"
"NODE_22921_length_110_cov_37.9455",1.806252,2.920404,5.874421,5.899013,FALSE,"noCluster"
"NODE_22923_length_110_cov_170.891",13.49921,20.90958,20.05618,11.80162,FALSE,"noCluster"
"NODE_22924_length_110_cov_135",7.66284,17.06623,22.06265,14.54697,FALSE,"noCluster"
"NODE_22925_length_110_cov_94.8545",9.031321,3.801741,7.730832,5.158388,FALSE,"noCluster"
"NODE_22926_length_110_cov_57.1818",8.53584,11.20428,12.11309,3.934193,FALSE,"noCluster"
"NODE_22927_length_110_cov_103.382",15.76967,5.685921,12.48768,13.91585,FALSE,"noCluster"
"NODE_22928_length_110_cov_584.927",61.16955,56.18798,56.85935,38.0173,FALSE,"noCluster"
"NODE_22929_length_110_cov_569.364",67.93542,75.42522,60.94608,58.33503,FALSE,"noCluster"
"NODE_22930_length_110_cov_96.7455",12.64679,14.676,12.70632,11.6095,FALSE,"noCluster"
"NODE_22932_length_110_cov_226.782",16.17696,7.729193,18.29057,11.17276,FALSE,"noCluster"
"NODE_22933_length_110_cov_1232.36",154.9789,183.1437,168.1908,170.427,FALSE,"noCluster"
"NODE_22934_length_110_cov_1219.25",111.0737,133.7067,116.7914,111.5503,FALSE,"noCluster"
"NODE_22935_length_110_cov_107.709",12.64376,20.04438,13.95503,20.72516,FALSE,"noCluster"
"NODE_22936_length_110_cov_119.127",3.103327,9.501152,9.531808,13.00231,FALSE,"noCluster"
"NODE_22938_length_110_cov_85.1091",7.680969,9.80421,13.27367,9.958623,FALSE,"noCluster"
"NODE_22940_length_110_cov_85.6909",7.224669,17.10783,13.13346,11.34476,FALSE,"noCluster"
"NODE_22941_length_110_cov_954.327",120.1416,121.6367,118.2498,130.4744,FALSE,"noCluster"
"NODE_22943_length_110_cov_38.8909",3.612503,3.801741,10.82362,6.513976,FALSE,"noCluster"
"NODE_22944_length_110_cov_1100",206.3218,203.6122,182.6515,162.367,FALSE,"noCluster"
"NODE_22948_length_110_cov_446.255",53.99998,37.50758,72.24488,47.6804,FALSE,"noCluster"
"NODE_22949_length_110_cov_136.073",6.696665,11.17307,12.03423,17.70387,FALSE,"noCluster"
"NODE_22955_length_110_cov_2397.44",345.8507,394.5133,394.6865,401.6104,FALSE,"noCluster"
"NODE_22957_length_110_cov_2917.4",933.9076,861.5396,693.1374,978.3256,FALSE,"noCluster"
"NODE_22959_length_110_cov_60.7273",5.418299,9.504289,8.745438,5.90129,FALSE,"noCluster"
"NODE_22960_length_110_cov_54.2545",11.89477,6.459365,11.01741,3.934193,FALSE,"noCluster"
"NODE_22961_length_110_cov_32.9636",3.612503,7.603482,12.03423,11.80258,FALSE,"noCluster"
"NODE_22966_length_110_cov_1061.15",3.726788,5.768055,10.21819,1.983596,FALSE,"noCluster"
"NODE_22970_length_110_cov_377.818",21.62759,32.32561,29.61284,41.70026,FALSE,"noCluster"
"NODE_22972_length_110_cov_32.1455",0,1.90087,0,3.934193,FALSE,"noCluster"
"NODE_22973_length_110_cov_42.9818",1.806252,1.87359,6.622234,3.934193,FALSE,"noCluster"
"NODE_22974_length_110_cov_39.0182",0,0,0,0,FALSE,"noCluster"
"NODE_22976_length_110_cov_418.909",39.792,51.71584,34.11209,43.63042,FALSE,"noCluster"
"NODE_22982_length_110_cov_1427.13",171.0927,160.5631,194.0814,156.653,FALSE,"noCluster"
"NODE_22999_length_110_cov_86.4909",0,8.878886,6.790636,5.272872,FALSE,"noCluster"
"NODE_23008_length_110_cov_6.32727",0,0,0,0,FALSE,"noCluster"
"NODE_23010_length_109_cov_0.925926",0,0,0,0,FALSE,"noCluster"
"NODE_23013_length_109_cov_0.944444",0,0,0,0,FALSE,"noCluster"
"NODE_23014_length_109_cov_0.814815",0,0,0,0,FALSE,"noCluster"
"NODE_23015_length_109_cov_34.5741",4.75603,2.647064,0,2.032466,FALSE,"noCluster"
"NODE_23016_length_109_cov_1.07407",0,1.963524,0,0,FALSE,"noCluster"
"NODE_23020_length_109_cov_5638.89",48.43643,57.97131,33.34435,40.46178,FALSE,"noCluster"
"NODE_23022_length_109_cov_35.6667",9.328765,3.927048,2.066307,14.22726,FALSE,"noCluster"
"NODE_23023_length_109_cov_195.704",0,1.970967,2.070377,4.076325,FALSE,"noCluster"
"NODE_23024_length_109_cov_0.611111",0,0,0,0,FALSE,"noCluster"
"NODE_23025_length_109_cov_1.11111",0,0,0,0,FALSE,"noCluster"
"NODE_23026_length_109_cov_1.64815",1.865753,0,0,0,FALSE,"noCluster"
"NODE_23033_length_109_cov_0.851852",0,0,0,0,FALSE,"noCluster"
"NODE_23034_length_109_cov_1.7037",0,0,0,2.032466,FALSE,"noCluster"
"NODE_23035_length_109_cov_1.7037",1.865753,0,0,0,FALSE,"noCluster"
"NODE_23036_length_109_cov_1.61111",3.731506,0,0,0,FALSE,"noCluster"
"NODE_23037_length_109_cov_0.851852",0,0,0,0,FALSE,"noCluster"
"NODE_23038_length_109_cov_0.851852",0,1.963524,0,0,FALSE,"noCluster"
"NODE_23040_length_109_cov_1.40741",0,1.963524,2.066307,0,FALSE,"noCluster"
"NODE_23041_length_109_cov_53.1852",0,8.946173,8.257732,4.896907,FALSE,"noCluster"
"NODE_23042_length_109_cov_0.703704",0,0,0,0,FALSE,"noCluster"
"NODE_23043_length_109_cov_91.5",7.321907,13.6921,7.944869,18.14904,FALSE,"noCluster"
"NODE_23044_length_109_cov_35.9259",0,3.927048,7.40101,2.032497,FALSE,"noCluster"
"NODE_23045_length_109_cov_1.37037",0,0,0,0,FALSE,"noCluster"
"NODE_23046_length_109_cov_76.0556",3.730331,5.890572,12.3557,4.070131,FALSE,"noCluster"
"NODE_23047_length_109_cov_38.6481",3.732217,1.963524,5.364536,3.288233,FALSE,"noCluster"
"NODE_23048_length_109_cov_41.4259",5.597378,8.373155,2.066307,8.129863,FALSE,"noCluster"
"NODE_23049_length_109_cov_33.8148",5.244616,0,5.153185,2.803819,FALSE,"noCluster"
"NODE_23050_length_109_cov_152.037",23.26935,36.3003,13.90036,18.3589,FALSE,"noCluster"
"NODE_23051_length_109_cov_72.8704",3.752099,13.74467,16.53046,16.73605,FALSE,"noCluster"
