Geneid,02h_Late.Rings,05h_Rings.Troph.conversion,08h_Early.Trophs,11h_Mid.Trophs,14h_Late.Trophs,17h_Early.Rings,20h_Early.Mid.Rings,23h_Late.Mid.Rings
PCHAS_1035700,187.92001166372546,184.24820015701147,188.33380219219833,174.89824205938996,172.19266348185477,156.20610362819525,171.09207783359696,184.71528252914487
PCHAS_1035800,100.49188882438443,95.68982888877987,72.03315382021273,74.52004434410392,104.69318426424176,101.1520287356912,121.65635129658189,106.44453245611601
PCHAS_1035900,317.8860880439212,335.62155065521114,169.17459755278855,107.10318694609111,153.55766154500617,506.88378969262214,547.4541408115808,429.73394822231444
PCHAS_1036000,102.89522467646621,19.064640377542897,11.267225760483063,11.21875243487866,79.67219199690281,275.62303000720306,292.7637415689962,40.977688444194534
PCHAS_1036100,52.15053966831529,58.061719177786266,25.256524872232326,16.912778041579916,13.634166347802664,11.039839867230109,26.33368807094323,46.79335092674907
PCHAS_1036200,231.2641894684151,51.53386852517262,55.13021499131385,77.71541745807795,442.81942916761267,1079.1928138497751,977.1898268026301,108.86009344730971
PCHAS_1036300,116.4224152398009,119.4535472803264,161.3310481153136,175.4967628697272,125.38230065000448,40.46646602828899,30.960777804015414,77.47554483096516
PCHAS_1036400,41.35067888726988,43.26837649034959,21.633215188930137,21.29171958609128,16.261820002647916,23.92057016475458,37.9950059000273,42.78600358242795
PCHAS_1036500,10.569261489956585,11.943779218186743,5.2909273238931025,3.5277389556178944,6.919271387372589,13.43205232251509,14.870927323392015,11.298035010184734
PCHAS_1036600,16.685262045941283,19.77886475275536,15.76347341802755,18.36037185024633,14.585782672056741,7.192611596402645,4.340426047432369,11.892958843685058
PCHAS_1036700,104.7653601324054,89.28494684686193,152.246539098578,184.5531142508183,189.154078969405,87.70342416678139,63.29308375259015,71.66606716182564
PCHAS_1036800,79.66230303847652,82.97890671583438,62.6440599333977,65.167138927156,64.52777899338963,68.02368730285696,74.26330083061427,75.9456532563567
PCHAS_1036900,19.130887501898265,17.973123946940397,16.0813903962438,18.55048352021371,14.69393160777187,6.25456387474595,11.973612929810946,14.04677332154422
PCHAS_1037000,138.8375373405172,145.09551472844288,107.15608727600063,119.05954562131672,53.7638826820009,80.56066264369538,111.71333776311793,157.08036351124338
PCHAS_1037100,41.117733105585465,45.878300777499426,16.841080879888608,14.47809258204519,34.23354690108083,75.04477524140412,71.31625677895309,50.93140514906092
PCHAS_1037200,46.701282464570326,49.64101128677523,22.21280359022301,14.145067815089035,34.334877693763,74.15736956668351,71.78031415112603,57.42531849022014
PCHAS_1037300,69.6023137931665,73.01023316586873,35.88680733156582,31.70151758979048,45.774493067472655,97.1195839799086,98.57900092979698,78.88692302838035
PCHAS_1037400,167.8331504493288,158.14778436307705,281.3176779106148,420.395946019927,596.2519056528852,110.16990528667891,39.31008722356979,72.92322951833158
PCHAS_1037500,45.55893182445578,46.755681590627205,45.14558215964894,37.52751774327089,21.426600631147657,7.372773881228462,11.527744375970174,31.37865864595375
PCHAS_1037600,22.354702840452433,21.0489509899409,21.43730149975817,21.380066174655383,12.27459533508626,7.255215552926981,3.0823501360225785,11.621421044594788
PCHAS_1037700,42.38626615982076,45.549540215719546,38.4213163001264,42.06896634678802,32.06242648720958,22.77832370964623,26.45948441521873,38.11275747813373
PCHAS_1037800,63.83458665372472,84.67346802776363,50.19857085808147,61.41221265657559,64.16908078732871,23.374111175765087,36.78811987162626,57.43299106195485
PCHAS_1037900,48.88120347795655,49.13073286945862,36.829793313230724,33.900015275683444,28.630115640103952,24.244659284208005,32.07646029785931,44.126016004624034
PCHAS_1038000,24.320395397056537,28.098013006298455,22.384113284868377,25.346558541534225,28.570236315186477,16.344682531504773,25.002017292781833,25.80283910094974
PCHAS_1038100,631.4179224552154,614.6141700539162,857.092889352307,922.1737001365286,819.4569663990907,429.80686447154625,313.1694078682415,471.7460532027199
PCHAS_1038200,1.2748473854098274,1.0718299724302056,1.3829253283861278,1.6303319011277386,13.559114960096078,11.948699153908406,1.797407227124218,0.5201874653408824
PCHAS_1038300,4.876831344101257,1.5987261165621518,1.0736473897485406,0.8697892068116145,3.761326420201029,5.8233419888412294,6.94316412457197,2.4008062481294994
PCHAS_1038400,31.660639251999058,36.029937170381054,18.782154421274594,16.078422094394092,26.61290264002206,43.23433857892899,44.051709694607325,30.71036762250116
PCHAS_1038500,64.77861380915246,64.5992019024043,79.40262600135816,72.39005235775434,52.1976914458126,22.311603465393883,29.739024224740827,41.847813661598295
PCHAS_1038600,13.83068399626057,4.459113022287806,5.4661771980288485,5.156947406137539,10.991422917452386,42.38914313609459,53.419389734887325,7.894556734588394
PCHAS_1038700,11.51202767839104,5.993365281223226,3.788332681483275,7.555508713100917,22.515956727421475,28.791262817895053,37.650262181434044,7.756348366112114
PCHAS_1038800,542.3753498234468,508.2834762898882,809.7883789419975,939.5275123216608,806.3417648273589,321.0904546188282,255.48551090504802,374.88143886998034
PCHAS_1038900,103.96952452654416,128.12537753185174,79.36711741951481,51.63262571770359,46.63142177841575,33.77068909722617,33.69375392226299,86.35582639264493
PCHAS_1039000,2.6261751048514768,1.7979015357127963,1.4342409863871453,1.3055289427299435,1.5638528075432845,3.429938945563388,3.9792067990549858,1.3862035074078198
PCHAS_1039100,103.22581970635802,82.36119805764702,71.39905843463936,91.92455437212469,173.07812449045107,214.61581194353695,230.5431491165696,115.2458962489585
PCHAS_1039200,118.53696822820872,112.12431538748638,129.77147437112893,134.629972271109,72.10644434582835,59.187349707493375,61.29322299905548,60.886818443130835
PCHAS_1039300,20.500108266749905,27.28814769008506,18.587920402686294,24.087048125567357,18.430086332328415,7.913350822768149,9.95067869925258,11.94094854458519
PCHAS_1039400,3.718067693135648,1.4418393548653303,0.756697811781323,0.8246350071476958,3.4111332553244167,10.524335823960437,11.728084877918711,1.6942037739126152
PCHAS_1039500,0.1025738883212574,0.053633172626893856,0.04003954084949397,0.07584808872968471,0.2900246192514844,0.23955393406633999,0.635336797034027,0.12212111824242727
PCHAS_1039600,19.043376977203415,7.482116609102134,8.922520886154878,9.161566920156204,27.76928873568948,39.36467326233929,54.06019088839594,10.55105582102949
PCHAS_1039700,11.00125599305807,5.746514642951808,22.102918919505548,38.168388194440986,69.59387820653808,18.851401751499722,6.837258932047895,3.322839766771029
PCHAS_1039800,10.651606738849113,4.450065750162034,2.2278854045863423,2.5696755264099593,7.48368310081892,16.794744865179748,17.99062222105675,4.712740941240194
PCHAS_1039900,19.809193473141427,23.20457025795464,17.65220862739821,19.85985197893816,22.232659202338745,11.012900426051516,16.973129718527534,19.862465382883666
PCHAS_1040000,21.480247876836387,21.9612708773517,33.325755331237005,45.939500449958025,78.16694909959416,29.618071398881437,10.155184393935006,13.167487911078045
PCHAS_1040100,82.36647254339117,85.56235908565405,71.86487349993214,76.79747477602936,73.3761068080903,30.857936463737765,46.2715115401708,67.99993360679187
PCHAS_1040200,2282.0993312211494,2363.1631702433942,1860.5384652280186,1796.1756292221187,1391.0980509241485,1800.810627979441,2247.138564988947,2675.660155590317
PCHAS_1040210,1.45966494809499,3.17371922612194,0,0,0,7.557993369691759,9.302525267761585,7.97263478867546
